spot,x,y,luminosity,error,T,v
156,1829.39,985.08,33.3022,9.39651,21,5
156,1829.39,985.08,45.8165,9.69219,23,5
157,1852.28,879.65,322.831,9.24578,17,5
157,1852.28,879.65,262.314,9.34862,19,5
157,1852.28,879.65,313.43,9.18441,21,5
157,1852.28,879.65,423.571,9.54221,23,5
158,1853.82,549.18,700.747,8.86631,17,5
158,1853.82,549.18,781.634,8.92802,19,5
158,1853.82,549.18,892.911,8.97185,21,5
158,1853.82,549.18,1008.18,9.30277,23,5
159,1857.23,87.76,484.165,10.8248,17,5
159,1857.23,87.76,56.3915,8.14949,19,5
159,1857.23,87.76,61.4851,8.04202,21,5
159,1857.23,87.76,66.7844,8.25358,23,5
160,1881.75,853.76,21.7175,8.07832,17,5
160,1881.75,853.76,37.9251,7.99408,19,5
160,1881.75,853.76,32.0298,8.14794,21,5
160,1881.75,853.76,47.3595,8.15446,23,5
161,1888.27,246.53,501.991,8.16147,17,5
161,1888.27,246.53,565.903,8.25923,19,5
161,1888.27,246.53,544.553,8.51266,21,5
161,1888.27,246.53,647.138,8.35221,23,5
162,1891.64,281.93,369.327,8.85177,17,5
162,1891.64,281.93,402.191,9.24984,19,5
162,1891.64,281.93,491.588,8.7996,21,5
162,1891.64,281.93,549.661,9.22947,23,5
163,1905.93,1038.95,32.8346,9.60811,17,5
163,1905.93,1038.95,47.7898,9.46332,19,5
163,1905.93,1038.95,40.588,9.56037,21,5
163,1905.93,1038.95,44.5605,9.07487,23,5
