ID_hotspot_globale,x,y,integration_radius,luminosity,error,T,v
39,1254.69,595.79,23,1.21843,0.989568,20.0,52.3
39,1254.69,595.79,23,2.50451,1.30198,20.0,53.3
39,1254.69,595.79,23,5.77026,1.40481,20.0,54.3
39,1254.69,595.79,23,23.245,1.35866,20.0,55.3
39,1254.69,595.79,23,46.5707,1.5582,20.0,56.3
39,1254.69,595.79,23,94.0663,2.01841,20.0,58.3
40,1254.77,232.77,23,4.70128,0.713153,20.0,52.3
40,1254.77,232.77,23,7.47976,0.882447,20.0,53.3
40,1254.77,232.77,23,6.92265,0.900475,20.0,54.3
40,1254.77,232.77,23,26.4126,1.01445,20.0,55.3
40,1254.77,232.77,23,23.7413,1.20255,20.0,56.3
40,1254.77,232.77,23,42.7705,1.43224,20.0,58.3
41,1266.86,413.2,23,7.5232,0.919753,20.0,52.3
41,1266.86,413.2,23,-0.104536,0.893353,20.0,53.3
41,1266.86,413.2,23,20.2474,0.953479,20.0,54.3
41,1266.86,413.2,23,23.4461,1.03616,20.0,55.3
41,1266.86,413.2,23,30.6695,1.20372,20.0,56.3
41,1266.86,413.2,23,44.2628,1.50237,20.0,58.3
42,1287.8,874.2,23,13.5141,0.907244,20.0,52.3
42,1287.8,874.2,23,14.0416,0.781724,20.0,53.3
42,1287.8,874.2,23,31.9728,0.993668,20.0,54.3
42,1287.8,874.2,23,34.5275,0.84968,20.0,55.3
42,1287.8,874.2,23,53.0463,1.20728,20.0,56.3
42,1287.8,874.2,23,115.612,1.37856,20.0,58.3
43,1292.86,320.54,23,-8.90298,0.934937,20.0,52.3
43,1292.86,320.54,23,13.8833,1.12545,20.0,53.3
43,1292.86,320.54,23,30.5774,1.23836,20.0,54.3
43,1292.86,320.54,23,38.5207,1.31934,20.0,55.3
43,1292.86,320.54,23,54.3752,1.45308,20.0,56.3
43,1292.86,320.54,23,128.469,1.84665,20.0,58.3
44,1320.53,74.11,23,-13.0462,1.14156,20.0,52.3
44,1320.53,74.11,23,4.31303,1.22929,20.0,53.3
44,1320.53,74.11,23,3.6042,1.34292,20.0,54.3
44,1320.53,74.11,23,30.1284,1.456,20.0,55.3
44,1320.53,74.11,23,47.509,1.45904,20.0,56.3
44,1320.53,74.11,23,117.632,2.09921,20.0,58.3
45,1372.44,811.2,23,10.6622,1.1305,20.0,52.3
45,1372.44,811.2,23,37.6931,1.16298,20.0,53.3
45,1372.44,811.2,23,101.147,1.27789,20.0,54.3
45,1372.44,811.2,23,150.666,1.24894,20.0,55.3
45,1372.44,811.2,23,194.823,1.54805,20.0,56.3
45,1372.44,811.2,23,395.846,1.90168,20.0,58.3
46,1376.02,912.96,23,20.4039,1.22487,20.0,52.3
46,1376.02,912.96,23,29.9281,1.29648,20.0,53.3
46,1376.02,912.96,23,76.8174,1.44143,20.0,54.3
46,1376.02,912.96,23,115.727,1.51487,20.0,55.3
46,1376.02,912.96,23,194.761,1.73512,20.0,56.3
46,1376.02,912.96,23,424.966,2.21558,20.0,58.3
47,1387.12,117.33,23,-4.49162,1.45341,20.0,52.3
47,1387.12,117.33,23,-3.66217,1.45332,20.0,53.3
47,1387.12,117.33,23,-3.32319,1.54802,20.0,54.3
47,1387.12,117.33,23,19.9562,1.74032,20.0,55.3
47,1387.12,117.33,23,50.4251,1.81685,20.0,56.3
47,1387.12,117.33,23,113.056,2.10332,20.0,58.3
48,1404.2,206.51,23,7.26827,1.04697,20.0,52.3
48,1404.2,206.51,23,22.0668,1.29804,20.0,53.3
48,1404.2,206.51,23,73.8638,1.27942,20.0,54.3
48,1404.2,206.51,23,132.162,1.26069,20.0,55.3
48,1404.2,206.51,23,215.917,1.57529,20.0,56.3
48,1404.2,206.51,23,489.242,2.04653,20.0,58.3
49,1497.07,508.22,23,13.6054,1.00917,20.0,52.3
49,1497.07,508.22,23,43.928,1.04057,20.0,53.3
49,1497.07,508.22,23,148.419,1.20367,20.0,54.3
49,1497.07,508.22,23,395.346,1.33131,20.0,55.3
49,1497.07,508.22,23,736.961,1.63798,20.0,56.3
