spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,deltaL1,deltaL2,deltaL,lambda,lambda_stat_error,deltaLambda,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
20,660.94,689.34,75.8777,1.3319,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.5703507692639077,annealing_T=75_h=25,20260531-095134,phase_detection,0.9294,6.8938,6.8938,0.0612529,0.00452826,0.0124607,18.4697,1.71683,7.36829,2,3.68414,0,3,9.26497e-09,1
21,808.64,590.22,285.484,1.63042,17.0,56.13,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260531-095134,1.1596551211459558,annealing_T=75_h=5,20260521-080451,previous_detection,25.461,10.714,25.461,0.0666984,0.00111755,0.00133623,89.0834,2.05514,182.251,2,91.1253,0,3,2.01576e-08,1
21,808.64,590.22,314.935,1.53256,19.0,56.24,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260531-095134,1.1596551211459558,annealing_T=75_h=5,20260521-080451,previous_detection,29.423,9.893,29.423,0.0666984,0.00111755,0.00133623,89.0834,2.05514,182.251,2,91.1253,0,3,2.01576e-08,1
21,808.64,590.22,344.505,1.62709,21.0,56.35,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260531-095134,1.1596551211459558,annealing_T=75_h=5,20260521-080451,previous_detection,24.668,11.942,24.668,0.0666984,0.00111755,0.00133623,89.0834,2.05514,182.251,2,91.1253,0,3,2.01576e-08,1
21,808.64,590.22,424.448,1.7081,23.0,56.46,annealing_T=75_h=25,absent,disappeared,20.0,1256.6370614359173,20260531-095134,1.1596551211459558,annealing_T=75_h=5,20260521-080451,previous_detection,40.125,17.143,40.125,0.0666984,0.00111755,0.00133623,89.0834,2.05514,182.251,2,91.1253,0,3,2.01576e-08,1
22,816.78,316.32,79.0788,1.62796,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7696752561957175,annealing_T=75_h=25,20260531-095134,phase_detection,5.7563,4.0171,5.7563,0.0721331,0.00433135,0.00991109,21.3586,1.92121,44.3052,2,22.1526,0,3,5.35208e-07,1
22,816.78,316.32,77.8391,1.7553,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7696752561957175,annealing_T=75_h=25,20260531-095134,phase_detection,7.908,1.2318,7.908,0.0721331,0.00433135,0.00991109,21.3586,1.92121,44.3052,2,22.1526,0,3,5.35208e-07,1
22,816.78,316.32,91.839,1.71276,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7696752561957175,annealing_T=75_h=25,20260531-095134,phase_detection,9.2505,3.782,9.2505,0.0721331,0.00433135,0.00991109,21.3586,1.92121,44.3052,2,22.1526,0,3,5.35208e-07,1
22,816.78,316.32,116.803,1.71732,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7696752561957175,annealing_T=75_h=25,20260531-095134,phase_detection,2.965,6.382,6.382,0.0721331,0.00433135,0.00991109,21.3586,1.92121,44.3052,2,22.1526,0,3,5.35208e-07,1
23,868.23,1008.53,231.568,1.54609,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8400595217007264,annealing_T=75_h=25,20260531-095134,phase_detection,1.862,7.286,7.286,0.0476323,0.00133121,0.00359638,104.592,2.85875,17.0334,2,8.51669,0,3,1.9349e-07,1
23,868.23,1008.53,264.245,1.73305,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8400595217007264,annealing_T=75_h=25,20260531-095134,phase_detection,1.286,3.107,3.107,0.0476323,0.00133121,0.00359638,104.592,2.85875,17.0334,2,8.51669,0,3,1.9349e-07,1
23,868.23,1008.53,284.819,1.61834,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8400595217007264,annealing_T=75_h=25,20260531-095134,phase_detection,4.233,0.695,4.233,0.0476323,0.00133121,0.00359638,104.592,2.85875,17.0334,2,8.51669,0,3,1.9349e-07,1
23,868.23,1008.53,311.094,1.66166,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8400595217007264,annealing_T=75_h=25,20260531-095134,phase_detection,2.917,2.533,2.917,0.0476323,0.00133121,0.00359638,104.592,2.85875,17.0334,2,8.51669,0,3,1.9349e-07,1
24,1008.29,124.64,39.4081,1.70895,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.3267252918369754,annealing_T=75_h=25,20260531-095134,phase_detection,8.9546,0.0376,8.9546,0.0954539,0.00694648,0.0211401,7.88792,1.14887,0.271761,2,0.135881,0,3,1.17509e-06,1
24,1008.29,124.64,48.9391,1.43665,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.3267252918369754,annealing_T=75_h=25,20260531-095134,phase_detection,1.8565,1.5481,1.8565,0.0954539,0.00694648,0.0211401,7.88792,1.14887,0.271761,2,0.135881,0,3,1.17509e-06,1
24,1008.29,124.64,58.4237,1.41903,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.3267252918369754,annealing_T=75_h=25,20260531-095134,phase_detection,4.4581,2.1061,4.4581,0.0954539,0.00694648,0.0211401,7.88792,1.14887,0.271761,2,0.135881,0,3,1.17509e-06,1
24,1008.29,124.64,70.7881,1.62925,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.3267252918369754,annealing_T=75_h=25,20260531-095134,phase_detection,2.4,2.056,2.4,0.0954539,0.00694648,0.0211401,7.88792,1.14887,0.271761,2,0.135881,0,3,1.17509e-06,1
25,1048.16,958.37,175.829,1.66909,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.681175454637004,annealing_T=75_h=25,20260531-095134,phase_detection,5.194,3.226,5.194,0.0905899,0.00158908,0.000785704,38.025,1.26562,2.28418,2,1.14209,0,3,5.35834e-07,1
25,1048.16,958.37,214.382,1.52471,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.681175454637004,annealing_T=75_h=25,20260531-095134,phase_detection,4.198,3.906,4.198,0.0905899,0.00158908,0.000785704,38.025,1.26562,2.28418,2,1.14209,0,3,5.35834e-07,1
25,1048.16,958.37,254.514,1.68445,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.681175454637004,annealing_T=75_h=25,20260531-095134,phase_detection,4.647,5.186,5.186,0.0905899,0.00158908,0.000785704,38.025,1.26562,2.28418,2,1.14209,0,3,5.35834e-07,1
25,1048.16,958.37,305.153,1.63589,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.681175454637004,annealing_T=75_h=25,20260531-095134,phase_detection,6.343,1.591,6.343,0.0905899,0.00158908,0.000785704,38.025,1.26562,2.28418,2,1.14209,0,3,5.35834e-07,1
26,1051.43,805.08,62.8327,1.25923,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.1516944039110009,annealing_T=75_h=25,20260531-095134,phase_detection,5.4797,0.1546,5.4797,0.0431556,0.00423566,0.00920128,29.8004,2.58502,3.4764,2,1.7382,0,3,5.20989e-07,1
26,1051.43,805.08,67.4616,1.48213,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.1516944039110009,annealing_T=75_h=25,20260531-095134,phase_detection,7.4073,1.4543,7.4073,0.0431556,0.00423566,0.00920128,29.8004,2.58502,3.4764,2,1.7382,0,3,5.20989e-07,1
26,1051.43,805.08,71.6344,1.41726,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.1516944039110009,annealing_T=75_h=25,20260531-095134,phase_detection,6.9614,3.5654,6.9614,0.0431556,0.00423566,0.00920128,29.8004,2.58502,3.4764,2,1.7382,0,3,5.20989e-07,1
26,1051.43,805.08,81.6579,1.36413,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.1516944039110009,annealing_T=75_h=25,20260531-095134,phase_detection,5.9241,4.6716,5.9241,0.0431556,0.00423566,0.00920128,29.8004,2.58502,3.4764,2,1.7382,0,3,5.20989e-07,1
27,1069.01,236.33,7.95234,1.11849,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.4701063709417534,annealing_T=75_h=25,20260531-095134,phase_detection,8.884018,2.65066,8.884018,0.165094,0.01235,0.0618241,0.766087,0.204221,38.0476,2,19.0238,0,3,4.92181e-07,1
27,1069.01,236.33,22.7127,1.16774,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.4701063709417534,annealing_T=75_h=25,20260531-095134,phase_detection,10.0316,3.1078,10.0316,0.165094,0.01235,0.0618241,0.766087,0.204221,38.0476,2,19.0238,0,3,4.92181e-07,1
27,1069.01,236.33,25.1785,1.1089,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.4701063709417534,annealing_T=75_h=25,20260531-095134,phase_detection,1.9199,8.2305,8.2305,0.165094,0.01235,0.0618241,0.766087,0.204221,38.0476,2,19.0238,0,3,4.92181e-07,1
27,1069.01,236.33,33.0275,1.1235,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.4701063709417534,annealing_T=75_h=25,20260531-095134,phase_detection,9.4373,1.8245,9.4373,0.165094,0.01235,0.0618241,0.766087,0.204221,38.0476,2,19.0238,0,3,4.92181e-07,1
28,1088.19,911.67,112.994,1.31511,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.5980613254815994,annealing_T=75_h=25,20260531-095134,phase_detection,0.302,2.43,2.43,0.00253467,0.00256737,0.00351274,119.278,6.05847,669.669,2,334.834,0,3,2.84884e-06,1
28,1088.19,911.67,134.412,1.52335,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.5980613254815994,annealing_T=75_h=25,20260531-095134,phase_detection,0.224,2.854,2.854,0.00253467,0.00256737,0.00351274,119.278,6.05847,669.669,2,334.834,0,3,2.84884e-06,1
28,1088.19,911.67,151.679,1.47643,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.5980613254815994,annealing_T=75_h=25,20260531-095134,phase_detection,3.126,0.549,3.126,0.00253467,0.00256737,0.00351274,119.278,6.05847,669.669,2,334.834,0,3,2.84884e-06,1
28,1088.19,911.67,99.3899,1.7155,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.5980613254815994,annealing_T=75_h=25,20260531-095134,phase_detection,3.3055,1.2811,3.3055,0.00253467,0.00256737,0.00351274,119.278,6.05847,669.669,2,334.834,0,3,2.84884e-06,1
29,1089.06,689.16,73.6561,1.43469,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6931810730249145,annealing_T=75_h=25,20260531-095134,phase_detection,2.4289,5.5332,5.5332,0.0902746,0.00287837,0.00686173,17.5581,1.07234,138.279,2,69.1394,0,3,2.22619e-07,1
29,1089.06,689.16,100.491,1.494,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6931810730249145,annealing_T=75_h=25,20260531-095134,phase_detection,1.8535,1.904,1.904,0.0902746,0.00287837,0.00686173,17.5581,1.07234,138.279,2,69.1394,0,3,2.22619e-07,1
29,1089.06,689.16,131.603,1.59792,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6931810730249145,annealing_T=75_h=25,20260531-095134,phase_detection,5.654,6.351,6.351,0.0902746,0.00287837,0.00686173,17.5581,1.07234,138.279,2,69.1394,0,3,2.22619e-07,1
29,1089.06,689.16,134.282,1.27965,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6931810730249145,annealing_T=75_h=25,20260531-095134,phase_detection,0.029,0.869,0.869,0.0902746,0.00287837,0.00686173,17.5581,1.07234,138.279,2,69.1394,0,3,2.22619e-07,1
30,1149.46,430.27,43.9423,0.987091,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8514693182963167,annealing_T=75_h=25,20260531-095134,phase_detection,5.0457,1.9164,5.0457,0.103068,0.00473347,0.0191144,6.86459,0.677263,108.393,2,54.1965,0,3,3.10564e-07,1
30,1149.46,430.27,38.7804,1.1397,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8514693182963167,annealing_T=75_h=25,20260531-095134,phase_detection,6.0565,4.6407,6.0565,0.103068,0.00473347,0.0191144,6.86459,0.677263,108.393,2,54.1965,0,3,3.10564e-07,1
30,1149.46,430.27,63.7603,1.06687,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8514693182963167,annealing_T=75_h=25,20260531-095134,phase_detection,10.1576,2.0144,10.1576,0.103068,0.00473347,0.0191144,6.86459,0.677263,108.393,2,54.1965,0,3,3.10564e-07,1
30,1149.46,430.27,73.159,1.21047,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8514693182963167,annealing_T=75_h=25,20260531-095134,phase_detection,6.0922,2.3913,6.0922,0.103068,0.00473347,0.0191144,6.86459,0.677263,108.393,2,54.1965,0,3,3.10564e-07,1
31,1170.37,241.37,2797.45,2.8215,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7170076708097043,annealing_T=75_h=25,20260531-095134,phase_detection,23.47,36.51,36.51,0.0656206,0.000193938,0.000469762,924.677,3.6826,192.566,2,96.283,0,3,3.50994e-08,1
31,1170.37,241.37,3245.09,2.75435,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7170076708097043,annealing_T=75_h=25,20260531-095134,phase_detection,40.47,51.46,51.46,0.0656206,0.000193938,0.000469762,924.677,3.6826,192.566,2,96.283,0,3,3.50994e-08,1
31,1170.37,241.37,3672.55,2.99029,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7170076708097043,annealing_T=75_h=25,20260531-095134,phase_detection,39.75,52.78,52.78,0.0656206,0.000193938,0.000469762,924.677,3.6826,192.566,2,96.283,0,3,3.50994e-08,1
31,1170.37,241.37,4170.39,3.17404,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7170076708097043,annealing_T=75_h=25,20260531-095134,phase_detection,51.66,62.27,62.27,0.0656206,0.000193938,0.000469762,924.677,3.6826,192.566,2,96.283,0,3,3.50994e-08,1
32,1180.82,594.91,45.3633,1.0482,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.5664803615308388,annealing_T=75_h=25,20260531-095134,phase_detection,6.2798,1.3155,6.2798,0.0079007,0.00534534,0.0819189,39.6092,4.24155,7.17648,2,3.58824,0,3,6.46746e-10,1
32,1180.82,594.91,47.0706,1.14624,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.5664803615308388,annealing_T=75_h=25,20260531-095134,phase_detection,0.4111,3.4246,3.4246,0.0079007,0.00534534,0.0819189,39.6092,4.24155,7.17648,2,3.58824,0,3,6.46746e-10,1
32,1180.82,594.91,43.6504,1.3413,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.5664803615308388,annealing_T=75_h=25,20260531-095134,phase_detection,6.6589,7.6978,7.6978,0.0079007,0.00534534,0.0819189,39.6092,4.24155,7.17648,2,3.58824,0,3,6.46746e-10,1
32,1180.82,594.91,48.614,1.12647,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.5664803615308388,annealing_T=75_h=25,20260531-095134,phase_detection,14.6215,2.1056,14.6215,0.0079007,0.00534534,0.0819189,39.6092,4.24155,7.17648,2,3.58824,0,3,6.46746e-10,1
33,1228.01,668.95,234.313,1.90894,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.4841487374763764,annealing_T=75_h=25,20260531-095134,phase_detection,1.177,4.92,4.92,0.0792652,0.00144292,0.00114064,61.2494,1.83422,27.3286,2,13.6643,0,3,1.09838e-07,1
33,1228.01,668.95,281.1,1.7211,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.4841487374763764,annealing_T=75_h=25,20260531-095134,phase_detection,2.876,6.542,6.542,0.0792652,0.00144292,0.00114064,61.2494,1.83422,27.3286,2,13.6643,0,3,1.09838e-07,1
33,1228.01,668.95,315.489,2.00124,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.4841487374763764,annealing_T=75_h=25,20260531-095134,phase_detection,2.531,0.886,2.531,0.0792652,0.00144292,0.00114064,61.2494,1.83422,27.3286,2,13.6643,0,3,1.09838e-07,1
33,1228.01,668.95,382.062,1.95695,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.4841487374763764,annealing_T=75_h=25,20260531-095134,phase_detection,2.107,7.637,7.637,0.0792652,0.00144292,0.00114064,61.2494,1.83422,27.3286,2,13.6643,0,3,1.09838e-07,1
34,1242.16,155.99,40.1342,1.26072,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.836301381082205,annealing_T=75_h=25,20260531-095134,phase_detection,4.2404,2.3682,4.2404,0.07425,0.00591758,0.0167801,11.7154,1.43656,18.882,2,9.441,0,3,5.34572e-07,1
34,1242.16,155.99,52.6401,1.44427,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.836301381082205,annealing_T=75_h=25,20260531-095134,phase_detection,2.2131,1.3854,2.2131,0.07425,0.00591758,0.0167801,11.7154,1.43656,18.882,2,9.441,0,3,5.34572e-07,1
34,1242.16,155.99,52.3639,1.27804,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.836301381082205,annealing_T=75_h=25,20260531-095134,phase_detection,1.9733,0.3861,1.9733,0.07425,0.00591758,0.0167801,11.7154,1.43656,18.882,2,9.441,0,3,5.34572e-07,1
34,1242.16,155.99,65.9055,1.42469,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.836301381082205,annealing_T=75_h=25,20260531-095134,phase_detection,11.3175,4.4285,11.3175,0.07425,0.00591758,0.0167801,11.7154,1.43656,18.882,2,9.441,0,3,5.34572e-07,1
35,1244.97,485.74,195.147,1.35459,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6447480127925682,annealing_T=75_h=25,20260531-095134,phase_detection,4.039,4.23,4.23,-0.0398321,0.00147101,0.00212855,424.342,12.4383,943.81,2,471.905,0,3,1.15942e-07,1
35,1244.97,485.74,230.452,1.44131,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6447480127925682,annealing_T=75_h=25,20260531-095134,phase_detection,2.262,3.841,3.841,-0.0398321,0.00147101,0.00212855,424.342,12.4383,943.81,2,471.905,0,3,1.15942e-07,1
35,1244.97,485.74,195.519,1.3403,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6447480127925682,annealing_T=75_h=25,20260531-095134,phase_detection,4.238,1.457,4.238,-0.0398321,0.00147101,0.00212855,424.342,12.4383,943.81,2,471.905,0,3,1.15942e-07,1
35,1244.97,485.74,154.057,1.21748,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6447480127925682,annealing_T=75_h=25,20260531-095134,phase_detection,3.096,0.754,3.096,-0.0398321,0.00147101,0.00212855,424.342,12.4383,943.81,2,471.905,0,3,1.15942e-07,1
36,1254.62,598.09,-3.30528,1.35773,17.0,56.13,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260531-095134,0.0,before_annealing,20260514-062228,previous_detection,1.13342,4.265655,4.265655,0.135029,0.0490156,0,0.364896,0.382604,55.0354,2,27.5177,0,3,1.20648e-07,1
36,1254.62,598.09,11.4847,1.36552,19.0,56.24,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260531-095134,0.0,before_annealing,20260514-062228,previous_detection,6.66617,2.9779,6.66617,0.135029,0.0490156,0,0.364896,0.382604,55.0354,2,27.5177,0,3,1.20648e-07,1
36,1254.62,598.09,7.94668,1.2815,21.0,56.35,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260531-095134,0.0,before_annealing,20260514-062228,previous_detection,8.9692,6.94812,8.9692,0.135029,0.0490156,0,0.364896,0.382604,55.0354,2,27.5177,0,3,1.20648e-07,1
36,1254.62,598.09,5.86257,1.35828,23.0,56.46,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260531-095134,0.0,before_annealing,20260514-062228,previous_detection,8.08913,4.81973,8.08913,0.135029,0.0490156,0,0.364896,0.382604,55.0354,2,27.5177,0,3,1.20648e-07,1
37,1255.51,234.77,-10.158,0.980417,17.0,56.13,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260531-095134,0.0,before_annealing,20260514-062228,previous_detection,3.9416,6.65925,6.65925,-0.215215,0.0434989,0.477765,-413.78,328.038,32.1908,2,16.0954,0,3,7.63998e-06,1
37,1255.51,234.77,-9.85321,1.0589,19.0,56.24,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260531-095134,0.0,before_annealing,20260514-062228,previous_detection,1.57362,5.21305,5.21305,-0.215215,0.0434989,0.477765,-413.78,328.038,32.1908,2,16.0954,0,3,7.63998e-06,1
37,1255.51,234.77,-0.0872938,1.0152,21.0,56.35,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260531-095134,0.0,before_annealing,20260514-062228,previous_detection,5.3849362,6.4821138,6.4821138,-0.215215,0.0434989,0.477765,-413.78,328.038,32.1908,2,16.0954,0,3,7.63998e-06,1
37,1255.51,234.77,-5.2214,0.989316,23.0,56.46,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260531-095134,0.0,before_annealing,20260514-062228,previous_detection,5.8774,2.87183,5.8774,-0.215215,0.0434989,0.477765,-413.78,328.038,32.1908,2,16.0954,0,3,7.63998e-06,1
38,1267.11,414.9,21.6404,1.22626,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6574191965557565,annealing_T=75_h=25,20260531-095134,phase_detection,1.0492,0.7153,1.0492,0.151912,0.00905193,0.0169982,1.48727,0.289384,14.584,2,7.29202,0,3,3.21365e-08,1
38,1267.11,414.9,23.2877,1.167,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6574191965557565,annealing_T=75_h=25,20260531-095134,phase_detection,1.9541,3.4157,3.4157,0.151912,0.00905193,0.0169982,1.48727,0.289384,14.584,2,7.29202,0,3,3.21365e-08,1
38,1267.11,414.9,38.4438,1.23195,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6574191965557565,annealing_T=75_h=25,20260531-095134,phase_detection,2.3806,0.1398,2.3806,0.151912,0.00905193,0.0169982,1.48727,0.289384,14.584,2,7.29202,0,3,3.21365e-08,1
38,1267.11,414.9,48.539,1.17872,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.6574191965557565,annealing_T=75_h=25,20260531-095134,phase_detection,4.1808,1.9267,4.1808,0.151912,0.00905193,0.0169982,1.48727,0.289384,14.584,2,7.29202,0,3,3.21365e-08,1
39,1287.56,875.76,40.7538,1.29022,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7912016177940981,annealing_T=75_h=25,20260531-095134,phase_detection,8.6241,0.9098,8.6241,0.0696963,0.00597328,0.00530637,13.0155,1.60532,27.8555,2,13.9278,0,3,3.59602e-07,1
39,1287.56,875.76,47.5458,1.54634,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7912016177940981,annealing_T=75_h=25,20260531-095134,phase_detection,5.4875,4.788,5.4875,0.0696963,0.00597328,0.00530637,13.0155,1.60532,27.8555,2,13.9278,0,3,3.59602e-07,1
39,1287.56,875.76,61.0827,1.18002,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7912016177940981,annealing_T=75_h=25,20260531-095134,phase_detection,4.6094,1.125,4.6094,0.0696963,0.00597328,0.00530637,13.0155,1.60532,27.8555,2,13.9278,0,3,3.59602e-07,1
39,1287.56,875.76,60.2162,1.54272,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.7912016177940981,annealing_T=75_h=25,20260531-095134,phase_detection,10.3437,4.9944,10.3437,0.0696963,0.00597328,0.00530637,13.0155,1.60532,27.8555,2,13.9278,0,3,3.59602e-07,1
40,1293.62,322.43,54.9555,1.22203,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.072986486401338,annealing_T=75_h=25,20260531-095134,phase_detection,3.7112,5.791,5.791,0.0597428,0.00438333,0.0123134,20.1392,1.81422,5.17959,2,2.58979,0,3,2.13703e-06,1
40,1293.62,322.43,62.217,1.34546,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.072986486401338,annealing_T=75_h=25,20260531-095134,phase_detection,3.4103,1.7718,3.4103,0.0597428,0.00438333,0.0123134,20.1392,1.81422,5.17959,2,2.58979,0,3,2.13703e-06,1
40,1293.62,322.43,73.044,1.28719,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.072986486401338,annealing_T=75_h=25,20260531-095134,phase_detection,5.8132,3.784,5.8132,0.0597428,0.00438333,0.0123134,20.1392,1.81422,5.17959,2,2.58979,0,3,2.13703e-06,1
40,1293.62,322.43,78.0441,1.38421,23.0,56.46,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,1.072986486401338,annealing_T=75_h=25,20260531-095134,phase_detection,10.07,1.4366,10.07,0.0597428,0.00438333,0.0123134,20.1392,1.81422,5.17959,2,2.58979,0,3,2.13703e-06,1
41,1321.77,75.13,36.2072,1.51014,17.0,56.13,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8393449827097411,annealing_T=75_h=25,20260531-095134,phase_detection,4.6332,2.0313,4.6332,0.070978,0.00657003,0.0133403,11.8455,1.63117,59.2191,2,29.6095,0,3,2.29553e-08,1
41,1321.77,75.13,44.1161,1.51647,19.0,56.24,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8393449827097411,annealing_T=75_h=25,20260531-095134,phase_detection,3.2916,0.8841,3.2916,0.070978,0.00657003,0.0133403,11.8455,1.63117,59.2191,2,29.6095,0,3,2.29553e-08,1
41,1321.77,75.13,61.8845,1.43877,21.0,56.35,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260531-095134,0.8393449827097411,annealing_T=75_h=25,20260531-095134,phase_detection,5.7478,7.0316,7.0316,0.070978,0.00657003,0.0133403,11.8455,1.63117,59.2191,2,29.6095,0,3,2.29553e-08,1
