spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,deltaL1,deltaL2,deltaL,lambda,lambda_stat_error,deltaLambda,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
20,660.46,688.84,99.296,1.22366,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.164688799636964,annealing_T=150_h=5,20260909-034512,phase_detection,6.3686,0.667,6.3686,0.0727892,0.00374771,0.0206028,19.7063,1.54254,297.769,2,148.884,0,3,2.00621e-07,1
20,660.46,688.84,103.74,1.34033,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.164688799636964,annealing_T=150_h=5,20260909-034512,phase_detection,4.384,0.414,4.384,0.0727892,0.00374771,0.0206028,19.7063,1.54254,297.769,2,148.884,0,3,2.00621e-07,1
21,807.25,587.81,56.2686,1.2822,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.6241305366257217,annealing_T=150_h=5,20260909-034512,phase_detection,3.637,3.1959,3.637,0.0886943,0.00487276,0.0229758,11.0704,1.12201,77.2324,2,38.6162,0,3,1.67871e-06,1
21,807.25,587.81,49.9507,1.36816,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.6241305366257217,annealing_T=150_h=5,20260909-034512,phase_detection,2.5662,2.8029,2.8029,0.0886943,0.00487276,0.0229758,11.0704,1.12201,77.2324,2,38.6162,0,3,1.67871e-06,1
21,807.25,587.81,72.8283,1.46496,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.6241305366257217,annealing_T=150_h=5,20260909-034512,phase_detection,3.0832,3.5923,3.5923,0.0886943,0.00487276,0.0229758,11.0704,1.12201,77.2324,2,38.6162,0,3,1.67871e-06,1
21,807.25,587.81,86.8371,1.43933,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.6241305366257217,annealing_T=150_h=5,20260909-034512,phase_detection,4.4984,5.5914,5.5914,0.0886943,0.00487276,0.0229758,11.0704,1.12201,77.2324,2,38.6162,0,3,1.67871e-06,1
22,817.37,315.04,-3.73189,1.28691,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.1791053209975395,annealing_T=100_h=25,20260702-101218,previous_detection,1.19621,3.440197,3.440197,0.204809,0.0230714,0.0820552,-0.202696,0.102338,8.37452,2,4.18726,0,3,9.94952e-07,1
22,817.37,315.04,-11.9992,1.19459,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.1791053209975395,annealing_T=100_h=25,20260702-101218,previous_detection,7.4929,3.65427,7.4929,0.204809,0.0230714,0.0820552,-0.202696,0.102338,8.37452,2,4.18726,0,3,9.94952e-07,1
22,817.37,315.04,-15.6105,1.35964,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.1791053209975395,annealing_T=100_h=25,20260702-101218,previous_detection,2.1626,2.7494,2.7494,0.204809,0.0230714,0.0820552,-0.202696,0.102338,8.37452,2,4.18726,0,3,9.94952e-07,1
22,817.37,315.04,-21.9882,1.2032,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.1791053209975395,annealing_T=100_h=25,20260702-101218,previous_detection,0.2945,2.096,2.096,0.204809,0.0230714,0.0820552,-0.202696,0.102338,8.37452,2,4.18726,0,3,9.94952e-07,1
23,867.86,1008.25,176.642,1.75666,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.1764352935882278,annealing_T=150_h=5,20260909-034512,phase_detection,7.795,20.759,20.759,-0.389738,0.0114361,0.138981,121695,24679.3,1410.44,2,705.222,0,3,6.07841e-06,1
23,867.86,1008.25,33.8351,1.45209,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.1764352935882278,annealing_T=150_h=5,20260909-034512,phase_detection,0.7031,3.3962,3.3962,-0.389738,0.0114361,0.138981,121695,24679.3,1410.44,2,705.222,0,3,6.07841e-06,1
23,867.86,1008.25,59.2764,1.42129,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.1764352935882278,annealing_T=150_h=5,20260909-034512,phase_detection,0.3048,1.955,1.955,-0.389738,0.0114361,0.138981,121695,24679.3,1410.44,2,705.222,0,3,6.07841e-06,1
23,867.86,1008.25,36.6014,1.32575,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.1764352935882278,annealing_T=150_h=5,20260909-034512,phase_detection,7.5581,13.27,13.27,-0.389738,0.0114361,0.138981,121695,24679.3,1410.44,2,705.222,0,3,6.07841e-06,1
24,1007.39,122.57,2.60384,1.22726,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.411742108932884,annealing_T=100_h=25,20260702-101218,previous_detection,8.97634,5.01452,8.97634,-0.0334707,0.0517533,0.064153,9.74973,9.86766,28.0342,2,14.0171,0,3,6.82072e-07,1
24,1007.39,122.57,11.3227,1.45292,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.411742108932884,annealing_T=100_h=25,20260702-101218,previous_detection,4.4692,3.30399,4.4692,-0.0334707,0.0517533,0.064153,9.74973,9.86766,28.0342,2,14.0171,0,3,6.82072e-07,1
24,1007.39,122.57,5.75667,1.52594,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.411742108932884,annealing_T=100_h=25,20260702-101218,previous_detection,4.63693,6.55113,6.55113,-0.0334707,0.0517533,0.064153,9.74973,9.86766,28.0342,2,14.0171,0,3,6.82072e-07,1
24,1007.39,122.57,1.6207,1.43997,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.411742108932884,annealing_T=100_h=25,20260702-101218,previous_detection,5.74489,5.54265,5.74489,-0.0334707,0.0517533,0.064153,9.74973,9.86766,28.0342,2,14.0171,0,3,6.82072e-07,1
25,1047.67,957.65,40.6747,1.50116,17.0,56.13,annealing_T=150_h=5,present,reappeared,20.0,1256.6370614359173,20260909-034512,1.496963593411646,annealing_T=150_h=5,20260909-034512,phase_detection,2.2397,3.4533,3.4533,0.302589,0.00978883,0.0316696,0.135072,0.0284115,291.751,2,145.875,0,3,1.45853e-08,1
25,1047.67,957.65,42.9732,1.54168,19.0,56.24,annealing_T=150_h=5,present,reappeared,20.0,1256.6370614359173,20260909-034512,1.496963593411646,annealing_T=150_h=5,20260909-034512,phase_detection,1.3679,0.4767,1.3679,0.302589,0.00978883,0.0316696,0.135072,0.0284115,291.751,2,145.875,0,3,1.45853e-08,1
25,1047.67,957.65,63.0933,1.4211,21.0,56.35,annealing_T=150_h=5,present,reappeared,20.0,1256.6370614359173,20260909-034512,1.496963593411646,annealing_T=150_h=5,20260909-034512,phase_detection,6.8062,1.8532,6.8062,0.302589,0.00978883,0.0316696,0.135072,0.0284115,291.751,2,145.875,0,3,1.45853e-08,1
25,1047.67,957.65,161.54,2.72243,23.0,56.46,annealing_T=150_h=5,present,reappeared,20.0,1256.6370614359173,20260909-034512,1.496963593411646,annealing_T=150_h=5,20260909-034512,phase_detection,2.775,1.027,2.775,0.302589,0.00978883,0.0316696,0.135072,0.0284115,291.751,2,145.875,0,3,1.45853e-08,1
26,1052.12,803.81,-1.51422,1.46018,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.5904825805243177,annealing_T=100_h=25,20260702-101218,previous_detection,5.96933,1.977979,5.96933,0.195598,0.0450802,0.155996,-0.132886,0.130897,67.2564,2,33.6282,0,3,5.10118e-08,1
26,1052.12,803.81,1.13587,1.75576,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.5904825805243177,annealing_T=100_h=25,20260702-101218,previous_detection,4.16276,2.97968,4.16276,0.195598,0.0450802,0.155996,-0.132886,0.130897,67.2564,2,33.6282,0,3,5.10118e-08,1
26,1052.12,803.81,-18.5015,1.5572,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.5904825805243177,annealing_T=100_h=25,20260702-101218,previous_detection,0.4289,9.27976,9.27976,0.195598,0.0450802,0.155996,-0.132886,0.130897,67.2564,2,33.6282,0,3,5.10118e-08,1
26,1052.12,803.81,-8.15996,1.53304,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.5904825805243177,annealing_T=100_h=25,20260702-101218,previous_detection,11.11064,1.04838,11.11064,0.195598,0.0450802,0.155996,-0.132886,0.130897,67.2564,2,33.6282,0,3,5.10118e-08,1
27,1069.15,234.33,-10.437,1.28785,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.1005237442124094,annealing_T=100_h=25,20260702-101218,previous_detection,3.26125,5.34105,5.34105,-0.210786,0.0405301,0.167353,-435.336,326.441,32.1368,2,16.0684,0,3,7.65029e-06,1
27,1069.15,234.33,-13.2399,1.26445,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.1005237442124094,annealing_T=100_h=25,20260702-101218,previous_detection,3.1528,3.42241,3.42241,-0.210786,0.0405301,0.167353,-435.336,326.441,32.1368,2,16.0684,0,3,7.65029e-06,1
27,1069.15,234.33,-1.2469,1.1236,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.1005237442124094,annealing_T=100_h=25,20260702-101218,previous_detection,10.3599,2.87449,10.3599,-0.210786,0.0405301,0.167353,-435.336,326.441,32.1368,2,16.0684,0,3,7.65029e-06,1
27,1069.15,234.33,-4.16974,1.10828,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.1005237442124094,annealing_T=100_h=25,20260702-101218,previous_detection,0.53016,0.24183,0.53016,-0.210786,0.0405301,0.167353,-435.336,326.441,32.1368,2,16.0684,0,3,7.65029e-06,1
28,1088.23,912.11,3.76186,1.30181,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,0.70033,4.497903,4.497903,0.188531,0.0351274,0.0773122,-0.160384,0.123381,65.9574,2,32.9787,0,3,7.02577e-08,1
28,1088.23,912.11,-10.8707,1.40043,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,2.16223,6.1814,6.1814,0.188531,0.0351274,0.0773122,-0.160384,0.123381,65.9574,2,32.9787,0,3,7.02577e-08,1
28,1088.23,912.11,-13.0616,1.27703,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,1.6937,4.80722,4.80722,0.188531,0.0351274,0.0773122,-0.160384,0.123381,65.9574,2,32.9787,0,3,7.02577e-08,1
28,1088.23,912.11,-9.77852,1.20255,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,4.74288,4.77965,4.77965,0.188531,0.0351274,0.0773122,-0.160384,0.123381,65.9574,2,32.9787,0,3,7.02577e-08,1
29,1088.21,688.49,36.7621,1.08622,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.398463442496752,annealing_T=150_h=5,20260909-034512,phase_detection,0.5493,2.7318,2.7318,0.101597,0.00403031,0.0131535,7.47711,0.63628,48.542,2,24.271,0,3,5.67284e-06,1
29,1088.21,688.49,55.5859,0.947947,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.398463442496752,annealing_T=150_h=5,20260909-034512,phase_detection,2.9179,0.4311,2.9179,0.101597,0.00403031,0.0131535,7.47711,0.63628,48.542,2,24.271,0,3,5.67284e-06,1
29,1088.21,688.49,65.0038,1.07698,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.398463442496752,annealing_T=150_h=5,20260909-034512,phase_detection,1.791,0.4692,1.791,0.101597,0.00403031,0.0131535,7.47711,0.63628,48.542,2,24.271,0,3,5.67284e-06,1
29,1088.21,688.49,75.4983,0.998453,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.398463442496752,annealing_T=150_h=5,20260909-034512,phase_detection,0.2271,2.5546,2.5546,0.101597,0.00403031,0.0131535,7.47711,0.63628,48.542,2,24.271,0,3,5.67284e-06,1
30,1148.4,429.4,11.328,1.01312,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.6032778923193909,annealing_T=150_h=5,20260909-034512,phase_detection,2.66988,6.4997,6.4997,0.128373,0.0102276,0.0521672,1.81158,0.392777,105.617,2,52.8083,0,3,4.65091e-08,1
30,1148.4,429.4,29.1759,1.04028,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.6032778923193909,annealing_T=150_h=5,20260909-034512,phase_detection,2.1809,0.3292,2.1809,0.128373,0.0102276,0.0521672,1.81158,0.392777,105.617,2,52.8083,0,3,4.65091e-08,1
30,1148.4,429.4,21.9712,1.14114,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.6032778923193909,annealing_T=150_h=5,20260909-034512,phase_detection,4.1765,5.8857,5.8857,0.128373,0.0102276,0.0521672,1.81158,0.392777,105.617,2,52.8083,0,3,4.65091e-08,1
30,1148.4,429.4,35.1574,1.09671,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.6032778923193909,annealing_T=150_h=5,20260909-034512,phase_detection,2.1646,3.1501,3.1501,0.128373,0.0102276,0.0521672,1.81158,0.392777,105.617,2,52.8083,0,3,4.65091e-08,1
31,1169.21,240.61,3002.63,2.61541,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.364001466274826,annealing_T=150_h=5,20260909-034512,phase_detection,32.16,51.53,51.53,0.0554968,0.000178892,0.000221149,1170.68,4.27325,12.3694,2,6.1847,0,3,2.62852e-06,1
31,1169.21,240.61,3364.38,2.7935,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.364001466274826,annealing_T=150_h=5,20260909-034512,phase_detection,35.67,50.76,50.76,0.0554968,0.000178892,0.000221149,1170.68,4.27325,12.3694,2,6.1847,0,3,2.62852e-06,1
31,1169.21,240.61,3760.99,3.03306,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.364001466274826,annealing_T=150_h=5,20260909-034512,phase_detection,47.15,65.09,65.09,0.0554968,0.000178892,0.000221149,1170.68,4.27325,12.3694,2,6.1847,0,3,2.62852e-06,1
31,1169.21,240.61,4190.34,3.06801,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.364001466274826,annealing_T=150_h=5,20260909-034512,phase_detection,47.02,74.48,74.48,0.0554968,0.000178892,0.000221149,1170.68,4.27325,12.3694,2,6.1847,0,3,2.62852e-06,1
32,1180.82,594.91,5.6444,1.35807,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,1.36812,6.7964,6.7964,-0.0947292,0.0337917,0.0524088,51.4118,33.5087,52.454,2,26.227,0,3,3.86372e-06,1
32,1180.82,594.91,15.6914,1.23045,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,7.85368,3.5777,7.85368,-0.0947292,0.0337917,0.0524088,51.4118,33.5087,52.454,2,26.227,0,3,3.86372e-06,1
32,1180.82,594.91,6.14121,1.35912,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,0.96681,2.97702,2.97702,-0.0947292,0.0337917,0.0524088,51.4118,33.5087,52.454,2,26.227,0,3,3.86372e-06,1
32,1180.82,594.91,2.56811,1.30053,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,5.28364,4.32939,5.28364,-0.0947292,0.0337917,0.0524088,51.4118,33.5087,52.454,2,26.227,0,3,3.86372e-06,1
33,1228.01,668.95,1.67161,1.78435,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,0.29239,0.52149,0.52149,1.22703,0.130217,0,-5.45271e-12,1.69225e-11,6.57755,2,3.28878,4,1,0.000567725,0
33,1228.01,668.95,3.45727,1.49268,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,0.25648,1.38214,1.38214,1.22703,0.130217,0,-5.45271e-12,1.69225e-11,6.57755,2,3.28878,4,1,0.000567725,0
33,1228.01,668.95,-1.31501,1.47775,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,2.68649,0.10789,2.68649,1.22703,0.130217,0,-5.45271e-12,1.69225e-11,6.57755,2,3.28878,4,1,0.000567725,0
33,1228.01,668.95,-9.85746,1.63093,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,0.48583,3.67003,3.67003,1.22703,0.130217,0,-5.45271e-12,1.69225e-11,6.57755,2,3.28878,4,1,0.000567725,0
34,1242.2,153.93,2.77751,1.3938,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.555190795224493,annealing_T=100_h=25,20260702-101218,previous_detection,5.29055,0.03065,5.29055,0.258335,0.0223001,0.0238706,0.0830398,0.0405574,31.3016,2,15.6508,0,3,1.75828e-06,1
34,1242.2,153.93,9.93333,1.32507,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.555190795224493,annealing_T=100_h=25,20260702-101218,previous_detection,1.85347,1.18167,1.85347,0.258335,0.0223001,0.0238706,0.0830398,0.0405574,31.3016,2,15.6508,0,3,1.75828e-06,1
34,1242.2,153.93,25.1236,1.43354,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.555190795224493,annealing_T=100_h=25,20260702-101218,previous_detection,8.9259,7.4547,8.9259,0.258335,0.0223001,0.0238706,0.0830398,0.0405574,31.3016,2,15.6508,0,3,1.75828e-06,1
34,1242.2,153.93,28.7314,1.5985,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.555190795224493,annealing_T=100_h=25,20260702-101218,previous_detection,6.1016,5.1895,6.1016,0.258335,0.0223001,0.0238706,0.0830398,0.0405574,31.3016,2,15.6508,0,3,1.75828e-06,1
35,1245.35,483.98,10.6111,1.38561,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.435590277530208,annealing_T=100_h=25,20260702-101218,previous_detection,0.0065,0.72214,0.72214,0.0872815,0.0137264,0.0064379,3.75748,1.07582,110.122,2,55.0612,0,3,4.88915e-06,1
35,1245.35,483.98,20.4812,1.35819,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.435590277530208,annealing_T=100_h=25,20260702-101218,previous_detection,4.7478,0.0017,4.7478,0.0872815,0.0137264,0.0064379,3.75748,1.07582,110.122,2,55.0612,0,3,4.88915e-06,1
35,1245.35,483.98,34.7708,1.38521,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.435590277530208,annealing_T=100_h=25,20260702-101218,previous_detection,2.2167,4.7031,4.7031,0.0872815,0.0137264,0.0064379,3.75748,1.07582,110.122,2,55.0612,0,3,4.88915e-06,1
35,1245.35,483.98,20.58,1.47762,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.435590277530208,annealing_T=100_h=25,20260702-101218,previous_detection,3.8011,1.4698,3.8011,0.0872815,0.0137264,0.0064379,3.75748,1.07582,110.122,2,55.0612,0,3,4.88915e-06,1
36,1255.97,595.66,-0.558462,1.86077,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.779820138066612,annealing_T=100_h=25,20260702-101218,previous_detection,1.283758,1.121112,1.283758,-0.0620895,0.0392856,0.0187338,29.5676,22.8048,151.394,2,75.6968,0,3,1.43986e-06,1
36,1255.97,595.66,23.7739,1.51207,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.779820138066612,annealing_T=100_h=25,20260702-101218,previous_detection,4.2988,8.3837,8.3837,-0.0620895,0.0392856,0.0187338,29.5676,22.8048,151.394,2,75.6968,0,3,1.43986e-06,1
36,1255.97,595.66,-0.356608,1.83399,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.779820138066612,annealing_T=100_h=25,20260702-101218,previous_detection,4.623268,0.500889,4.623268,-0.0620895,0.0392856,0.0187338,29.5676,22.8048,151.394,2,75.6968,0,3,1.43986e-06,1
36,1255.97,595.66,4.56322,1.71105,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.779820138066612,annealing_T=100_h=25,20260702-101218,previous_detection,2.03736,0.72472,2.03736,-0.0620895,0.0392856,0.0187338,29.5676,22.8048,151.394,2,75.6968,0,3,1.43986e-06,1
37,1255.51,234.77,-0.663816,1.48511,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.0,before_annealing,20260514-062228,previous_detection,5.038186,3.455524,5.038186,0.51066,0.401114,0.0507376,4.07864e-05,0.00037247,8.52118,2,4.26059,0,3,3.81599e-06,1
37,1255.51,234.77,-3.10242,1.64984,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.0,before_annealing,20260514-062228,previous_detection,0.27161,3.740915,3.740915,0.51066,0.401114,0.0507376,4.07864e-05,0.00037247,8.52118,2,4.26059,0,3,3.81599e-06,1
37,1255.51,234.77,4.31013,1.45767,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.0,before_annealing,20260514-062228,previous_detection,1.56118,1.30077,1.56118,0.51066,0.401114,0.0507376,4.07864e-05,0.00037247,8.52118,2,4.26059,0,3,3.81599e-06,1
37,1255.51,234.77,4.73817,1.37048,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.0,before_annealing,20260514-062228,previous_detection,5.42893,0.3776,5.42893,0.51066,0.401114,0.0507376,4.07864e-05,0.00037247,8.52118,2,4.26059,0,3,3.81599e-06,1
38,1267.76,413.31,19.8919,1.20315,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.3740261161158553,annealing_T=100_h=25,20260702-101218,previous_detection,0.4479,0.0427,0.4479,-0.1511,0.0258473,0.0258053,243.594,117.112,32.7794,2,16.3897,0,3,4.46578e-07,1
38,1267.76,413.31,8.65859,1.34823,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.3740261161158553,annealing_T=100_h=25,20260702-101218,previous_detection,2.91501,2.16081,2.91501,-0.1511,0.0258473,0.0258053,243.594,117.112,32.7794,2,16.3897,0,3,4.46578e-07,1
38,1267.76,413.31,15.3902,1.31277,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.3740261161158553,annealing_T=100_h=25,20260702-101218,previous_detection,2.6216,3.1415,3.1415,-0.1511,0.0258473,0.0258053,243.594,117.112,32.7794,2,16.3897,0,3,4.46578e-07,1
38,1267.76,413.31,5.94802,1.26767,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,2.3740261161158553,annealing_T=100_h=25,20260702-101218,previous_detection,3.85355,1.18447,3.85355,-0.1511,0.0258473,0.0258053,243.594,117.112,32.7794,2,16.3897,0,3,4.46578e-07,1
39,1287.56,876.27,5.02647,1.2053,17.0,56.13,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,3.69331,4.663774,4.663774,1.06571,0.0474719,0,3.87557e-10,4.55551e-10,18.6095,2,9.30474,4,1,0.00542927,0
39,1287.56,876.27,-0.835134,1.18648,19.0,56.24,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,6.187594,0.518936,6.187594,1.06571,0.0474719,0,3.87557e-10,4.55551e-10,18.6095,2,9.30474,4,1,0.00542927,0
39,1287.56,876.27,1.03079,1.32429,21.0,56.35,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,1.649865,6.10083,6.10083,1.06571,0.0474719,0,3.87557e-10,4.55551e-10,18.6095,2,9.30474,4,1,0.00542927,0
39,1287.56,876.27,17.282,1.11236,23.0,56.46,annealing_T=150_h=5,absent,absent,20.0,1256.6370614359173,20260909-034512,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,0.1676,4.8477,4.8477,1.06571,0.0474719,0,3.87557e-10,4.55551e-10,18.6095,2,9.30474,4,1,0.00542927,0
40,1292.6,321.38,67.9003,1.24746,17.0,56.13,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.7404022523543468,annealing_T=150_h=5,20260909-034512,phase_detection,2.7476,0.5186,2.7476,0.0404284,0.00339235,0.0137842,35.3603,2.47573,44.5764,2,22.2882,0,3,1.64769e-06,1
40,1292.6,321.38,81.8904,1.17045,19.0,56.24,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.7404022523543468,annealing_T=150_h=5,20260909-034512,phase_detection,7.8434,7.6309,7.8434,0.0404284,0.00339235,0.0137842,35.3603,2.47573,44.5764,2,22.2882,0,3,1.64769e-06,1
40,1292.6,321.38,78.3256,1.08463,21.0,56.35,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.7404022523543468,annealing_T=150_h=5,20260909-034512,phase_detection,0.2914,4.2978,4.2978,0.0404284,0.00339235,0.0137842,35.3603,2.47573,44.5764,2,22.2882,0,3,1.64769e-06,1
40,1292.6,321.38,91.0521,1.1521,23.0,56.46,annealing_T=150_h=5,present,present,20.0,1256.6370614359173,20260909-034512,1.7404022523543468,annealing_T=150_h=5,20260909-034512,phase_detection,1.6879,0.73,1.6879,0.0404284,0.00339235,0.0137842,35.3603,2.47573,44.5764,2,22.2882,0,3,1.64769e-06,1
