spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
25,867.28,1006.11,596.447,2.35378,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.9104973174542323,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,7.188,8.918,8.918,1.91241,0.00942417,0.0513397,14.0709,0.225162,333.427,4,83.3567,0,3,8.8718e-06,1
26,1005.96,121.78,2.01657,0.872677,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6541463055001968,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,6.44551,3.50533,6.44551,1.77987,0.0396649,0.256021,3.04239,0.208948,41.7453,4,10.4363,0,3,3.50044e-07,1
26,1005.96,121.78,6.7156,1.03914,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6541463055001968,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,2.25677,2.84481,2.84481,1.77987,0.0396649,0.256021,3.04239,0.208948,41.7453,4,10.4363,0,3,3.50044e-07,1
26,1005.96,121.78,19.0603,1.14932,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6541463055001968,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,1.6167,5.8503,5.8503,1.77987,0.0396649,0.256021,3.04239,0.208948,41.7453,4,10.4363,0,3,3.50044e-07,1
26,1005.96,121.78,40.8963,1.09251,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6541463055001968,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,8.6127,0.7706,8.6127,1.77987,0.0396649,0.256021,3.04239,0.208948,41.7453,4,10.4363,0,3,3.50044e-07,1
26,1005.96,121.78,53.6148,1.35475,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6541463055001968,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,3.2047,1.0058,3.2047,1.77987,0.0396649,0.256021,3.04239,0.208948,41.7453,4,10.4363,0,3,3.50044e-07,1
26,1005.96,121.78,94.8832,1.673,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6541463055001968,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,1.4798,0.381,1.4798,1.77987,0.0396649,0.256021,3.04239,0.208948,41.7453,4,10.4363,0,3,3.50044e-07,1
27,1047.35,956.05,18.0727,0.978045,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5363918770941545,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,6.6462,2.8929,6.6462,1.81465,0.0110787,0.0357484,12.8221,0.246621,80.8031,4,20.2008,0,3,8.02043e-07,1
27,1047.35,956.05,51.7559,1.21941,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5363918770941545,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,3.2686,1.286,3.2686,1.81465,0.0110787,0.0357484,12.8221,0.246621,80.8031,4,20.2008,0,3,8.02043e-07,1
27,1047.35,956.05,91.8195,1.33319,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5363918770941545,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,2.6549,3.0815,3.0815,1.81465,0.0110787,0.0357484,12.8221,0.246621,80.8031,4,20.2008,0,3,8.02043e-07,1
27,1047.35,956.05,153.279,1.32946,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5363918770941545,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,1.107,1.62,1.62,1.81465,0.0110787,0.0357484,12.8221,0.246621,80.8031,4,20.2008,0,3,8.02043e-07,1
27,1047.35,956.05,237.5,1.41329,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5363918770941545,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,2.186,2.693,2.693,1.81465,0.0110787,0.0357484,12.8221,0.246621,80.8031,4,20.2008,0,3,8.02043e-07,1
27,1047.35,956.05,441.177,1.90359,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5363918770941545,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,6.683,5.438,6.683,1.81465,0.0110787,0.0357484,12.8221,0.246621,80.8031,4,20.2008,0,3,8.02043e-07,1
28,1050.29,802.68,-0.44082,0.942519,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0584703058339144,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,3.21431,2.01757,3.21431,2.31398,0.037692,0.171554,1.5715,0.105889,46.8508,4,11.7127,0,3,5.72906e-07,1
28,1050.29,802.68,9.00013,1.03024,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0584703058339144,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,5.37943,3.33837,5.37943,2.31398,0.037692,0.171554,1.5715,0.105889,46.8508,4,11.7127,0,3,5.72906e-07,1
28,1050.29,802.68,14.412,1.12137,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0584703058339144,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,5.36435,2.4225,5.36435,2.31398,0.037692,0.171554,1.5715,0.105889,46.8508,4,11.7127,0,3,5.72906e-07,1
28,1050.29,802.68,39.1161,1.12582,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0584703058339144,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,7.4493,6.5123,7.4493,2.31398,0.037692,0.171554,1.5715,0.105889,46.8508,4,11.7127,0,3,5.72906e-07,1
28,1050.29,802.68,69.7882,1.24203,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0584703058339144,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,5.3641,2.4355,5.3641,2.31398,0.037692,0.171554,1.5715,0.105889,46.8508,4,11.7127,0,3,5.72906e-07,1
28,1050.29,802.68,139.264,1.73711,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.0584703058339144,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,13.359,13.512,13.512,2.31398,0.037692,0.171554,1.5715,0.105889,46.8508,4,11.7127,0,3,5.72906e-07,1
29,1067.22,233.43,4.12209,0.849383,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.3931618714277436,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,1.21894,1.9331,1.9331,1.81863,0.0878672,0.299232,1.10202,0.172512,65.1645,4,16.2911,0,3,1.48722e-07,1
29,1067.22,233.43,-3.21612,1.07201,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.3931618714277436,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,6.27088,4.58081,6.27088,1.81863,0.0878672,0.299232,1.10202,0.172512,65.1645,4,16.2911,0,3,1.48722e-07,1
29,1067.22,233.43,8.47011,0.932103,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.3931618714277436,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,4.10775,3.01729,4.10775,1.81863,0.0878672,0.299232,1.10202,0.172512,65.1645,4,16.2911,0,3,1.48722e-07,1
29,1067.22,233.43,14.2091,0.954262,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.3931618714277436,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,0.9462,3.9828,3.9828,1.81863,0.0878672,0.299232,1.10202,0.172512,65.1645,4,16.2911,0,3,1.48722e-07,1
29,1067.22,233.43,24.0016,1.29174,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.3931618714277436,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,12.3624,3.7928,12.3624,1.81863,0.0878672,0.299232,1.10202,0.172512,65.1645,4,16.2911,0,3,1.48722e-07,1
29,1067.22,233.43,36.6121,1.22654,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.3931618714277436,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,11.3259,7.9338,11.3259,1.81863,0.0878672,0.299232,1.10202,0.172512,65.1645,4,16.2911,0,3,1.48722e-07,1
30,1087.11,909.07,14.7321,1.07863,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.4263590010933276,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,2.12,1.3988,2.12,3.47238,0.0554339,0.108018,0.274634,0.0286288,1282.92,4,320.731,0,3,8.5158e-08,1
30,1087.11,909.07,37.8945,1.22061,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.4263590010933276,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,1.9261,3.0507,3.0507,3.47238,0.0554339,0.108018,0.274634,0.0286288,1282.92,4,320.731,0,3,8.5158e-08,1
30,1087.11,909.07,15.2111,1.36056,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.4263590010933276,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,0.8795,0.491,0.8795,3.47238,0.0554339,0.108018,0.274634,0.0286288,1282.92,4,320.731,0,3,8.5158e-08,1
30,1087.11,909.07,12.739,1.36454,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.4263590010933276,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,0.3767,0.4339,0.4339,3.47238,0.0554339,0.108018,0.274634,0.0286288,1282.92,4,320.731,0,3,8.5158e-08,1
30,1087.11,909.07,84.2826,1.61505,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.4263590010933276,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,5.2948,3.6798,5.2948,3.47238,0.0554339,0.108018,0.274634,0.0286288,1282.92,4,320.731,0,3,8.5158e-08,1
30,1087.11,909.07,235.901,2.08389,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.4263590010933276,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,6.048,4.219,6.048,3.47238,0.0554339,0.108018,0.274634,0.0286288,1282.92,4,320.731,0,3,8.5158e-08,1
31,1088.0,686.44,1.3139,0.91459,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5664609794054296,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,0.787686,2.24235,2.24235,2.33403,0.0214325,0.0694596,2.85849,0.110409,8.14834,4,2.03708,0,3,1.0892e-06,1
31,1088.0,686.44,14.0088,1.02928,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5664609794054296,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,0.9112,1.3568,1.3568,2.33403,0.0214325,0.0694596,2.85849,0.110409,8.14834,4,2.03708,0,3,1.0892e-06,1
31,1088.0,686.44,36.6509,1.24547,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5664609794054296,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,2.2627,2.3989,2.3989,2.33403,0.0214325,0.0694596,2.85849,0.110409,8.14834,4,2.03708,0,3,1.0892e-06,1
31,1088.0,686.44,74.7774,1.15061,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5664609794054296,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,5.9475,0.9457,5.9475,2.33403,0.0214325,0.0694596,2.85849,0.110409,8.14834,4,2.03708,0,3,1.0892e-06,1
31,1088.0,686.44,120.56,1.39216,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5664609794054296,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,0.336,4.941,4.941,2.33403,0.0214325,0.0694596,2.85849,0.110409,8.14834,4,2.03708,0,3,1.0892e-06,1
31,1088.0,686.44,268.514,1.74469,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5664609794054296,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,0.533,0.486,0.533,2.33403,0.0214325,0.0694596,2.85849,0.110409,8.14834,4,2.03708,0,3,1.0892e-06,1
32,1148.14,428.09,6.44993,0.768112,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.2531959144522755,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,4.22755,0.27144,4.22755,1.2417,0.026448,0.058157,7.00632,0.306189,20.2885,4,5.07213,0,3,1.98654e-06,1
32,1148.14,428.09,14.2476,0.747439,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.2531959144522755,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,4.40127,1.5528,4.40127,1.2417,0.026448,0.058157,7.00632,0.306189,20.2885,4,5.07213,0,3,1.98654e-06,1
32,1148.14,428.09,29.8966,0.921972,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.2531959144522755,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,0.3599,1.6544,1.6544,1.2417,0.026448,0.058157,7.00632,0.306189,20.2885,4,5.07213,0,3,1.98654e-06,1
32,1148.14,428.09,40.558,1.02711,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.2531959144522755,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,3.562,1.1478,3.562,1.2417,0.026448,0.058157,7.00632,0.306189,20.2885,4,5.07213,0,3,1.98654e-06,1
32,1148.14,428.09,51.8565,1.05714,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.2531959144522755,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,4.4772,4.6035,4.6035,1.2417,0.026448,0.058157,7.00632,0.306189,20.2885,4,5.07213,0,3,1.98654e-06,1
32,1148.14,428.09,77.2203,1.25507,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.2531959144522755,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,4.6896,0.592,4.6896,1.2417,0.026448,0.058157,7.00632,0.306189,20.2885,4,5.07213,0,3,1.98654e-06,1
33,1168.74,238.75,257.575,1.14931,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.286001555209003,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,0.329,2.407,2.407,1.62773,0.00118086,0.0209399,250.291,0.451846,1311.28,4,327.82,0,3,7.53452e-11,1
33,1168.74,238.75,797.148,1.35198,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.286001555209003,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,0.509,4.702,4.702,1.62773,0.00118086,0.0209399,250.291,0.451846,1311.28,4,327.82,0,3,7.53452e-11,1
33,1168.74,238.75,1494.91,1.68861,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.286001555209003,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,3.05,12.08,12.08,1.62773,0.00118086,0.0209399,250.291,0.451846,1311.28,4,327.82,0,3,7.53452e-11,1
33,1168.74,238.75,2369.84,2.02325,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.286001555209003,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,22.45,27.47,27.47,1.62773,0.00118086,0.0209399,250.291,0.451846,1311.28,4,327.82,0,3,7.53452e-11,1
33,1168.74,238.75,3381.76,2.84581,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.286001555209003,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,36.84,54.03,54.03,1.62773,0.00118086,0.0209399,250.291,0.451846,1311.28,4,327.82,0,3,7.53452e-11,1
33,1168.74,238.75,6059.91,5.28818,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.286001555209003,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,121.78,141.92,141.92,1.62773,0.00118086,0.0209399,250.291,0.451846,1311.28,4,327.82,0,3,7.53452e-11,1
34,1175.6,928.7,7.44787,1.15928,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5440207252494178,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,2.64823,1.60119,2.64823,2.18582,0.0568804,0.169193,1.49914,0.153657,100.052,4,25.0131,0,3,1.72884e-08,1
34,1175.6,928.7,13.7819,1.13728,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5440207252494178,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,0.5939,5.81547,5.81547,2.18582,0.0568804,0.169193,1.49914,0.153657,100.052,4,25.0131,0,3,1.72884e-08,1
34,1175.6,928.7,16.6748,1.12154,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5440207252494178,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,2.5317,2.5143,2.5317,2.18582,0.0568804,0.169193,1.49914,0.153657,100.052,4,25.0131,0,3,1.72884e-08,1
34,1175.6,928.7,23.1655,1.35141,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5440207252494178,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,4.5033,0.4378,4.5033,2.18582,0.0568804,0.169193,1.49914,0.153657,100.052,4,25.0131,0,3,1.72884e-08,1
34,1175.6,928.7,52.6297,1.56416,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5440207252494178,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,6.3978,10.0503,10.0503,2.18582,0.0568804,0.169193,1.49914,0.153657,100.052,4,25.0131,0,3,1.72884e-08,1
34,1175.6,928.7,106.765,1.7403,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.5440207252494178,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,8.069,9.7925,9.7925,2.18582,0.0568804,0.169193,1.49914,0.153657,100.052,4,25.0131,0,3,1.72884e-08,1
35,1179.85,592.88,5.74893,0.987539,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,0.898276126811864,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,1.52986,4.4015,4.4015,2.69902,0.0556217,0.134155,0.590212,0.0609244,201.985,4,50.4963,0,3,1.24992e-07,1
35,1179.85,592.88,4.24994,1.07592,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,0.898276126811864,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,1.04335,4.52258,4.52258,2.69902,0.0556217,0.134155,0.590212,0.0609244,201.985,4,50.4963,0,3,1.24992e-07,1
35,1179.85,592.88,13.4864,0.996119,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,0.898276126811864,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,2.1763,3.6807,3.6807,2.69902,0.0556217,0.134155,0.590212,0.0609244,201.985,4,50.4963,0,3,1.24992e-07,1
35,1179.85,592.88,12.0434,1.20466,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,0.898276126811864,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,6.25938,6.5877,6.5877,2.69902,0.0556217,0.134155,0.590212,0.0609244,201.985,4,50.4963,0,3,1.24992e-07,1
35,1179.85,592.88,54.3173,1.19132,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,0.898276126811864,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,3.1605,2.6159,3.1605,2.69902,0.0556217,0.134155,0.590212,0.0609244,201.985,4,50.4963,0,3,1.24992e-07,1
35,1179.85,592.88,111.113,1.39953,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,0.898276126811864,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,8.514,5.948,8.514,2.69902,0.0556217,0.134155,0.590212,0.0609244,201.985,4,50.4963,0,3,1.24992e-07,1
36,1227.31,669.2,14.3478,0.898618,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.1856349191940185,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,1.0743,2.2694,2.2694,3.2123,0.0430766,0.267265,0.475671,0.0368982,417.112,4,104.278,0,3,3.53318e-07,1
36,1227.31,669.2,5.58149,1.05436,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.1856349191940185,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,5.426764,2.27956,5.426764,3.2123,0.0430766,0.267265,0.475671,0.0368982,417.112,4,104.278,0,3,3.53318e-07,1
36,1227.31,669.2,28.0973,1.20174,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.1856349191940185,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,1.9643,0.434,1.9643,3.2123,0.0430766,0.267265,0.475671,0.0368982,417.112,4,104.278,0,3,3.53318e-07,1
36,1227.31,669.2,42.6584,1.12239,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.1856349191940185,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,3.7213,4.9265,4.9265,3.2123,0.0430766,0.267265,0.475671,0.0368982,417.112,4,104.278,0,3,3.53318e-07,1
36,1227.31,669.2,72.3632,1.37959,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.1856349191940185,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,1.0092,1.2002,1.2002,3.2123,0.0430766,0.267265,0.475671,0.0368982,417.112,4,104.278,0,3,3.53318e-07,1
36,1227.31,669.2,255.034,2.66207,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,2.1856349191940185,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,2.555,9.289,9.289,3.2123,0.0430766,0.267265,0.475671,0.0368982,417.112,4,104.278,0,3,3.53318e-07,1
37,1240.51,153.12,5.01221,1.01428,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6697604618627682,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,5.0406749,0.09691,5.0406749,1.9661,0.0557987,0.263789,1.81727,0.179267,192.726,4,48.1814,0,3,1.08937e-06,1
37,1240.51,153.12,-2.07025,1.1451,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6697604618627682,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,5.12385,1.824237,5.12385,1.9661,0.0557987,0.263789,1.81727,0.179267,192.726,4,48.1814,0,3,1.08937e-06,1
37,1240.51,153.12,16.3597,1.1241,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6697604618627682,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,7.02329,1.1035,7.02329,1.9661,0.0557987,0.263789,1.81727,0.179267,192.726,4,48.1814,0,3,1.08937e-06,1
37,1240.51,153.12,38.9574,1.25009,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6697604618627682,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,0.9004,3.1016,3.1016,1.9661,0.0557987,0.263789,1.81727,0.179267,192.726,4,48.1814,0,3,1.08937e-06,1
37,1240.51,153.12,34.8887,1.32989,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6697604618627682,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,0.558,9.0998,9.0998,1.9661,0.0557987,0.263789,1.81727,0.179267,192.726,4,48.1814,0,3,1.08937e-06,1
37,1240.51,153.12,84.5528,1.67863,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6697604618627682,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,2.6585,6.374,6.374,1.9661,0.0557987,0.263789,1.81727,0.179267,192.726,4,48.1814,0,3,1.08937e-06,1
38,1243.5,483.06,17.0441,0.994487,20.0,52.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6493938280470513,annealing_T=75_h=25,20260530-001924,phase_detection,1.0,2.7398,1.1691,2.7398,1.90643,0.0162388,0.0960444,7.4998,0.207904,1265.49,4,316.373,0,3,3.85415e-06,1
38,1243.5,483.06,39.5514,0.819985,20.0,53.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6493938280470513,annealing_T=75_h=25,20260530-001924,phase_detection,2.0,6.6247,6.9414,6.9414,1.90643,0.0162388,0.0960444,7.4998,0.207904,1265.49,4,316.373,0,3,3.85415e-06,1
38,1243.5,483.06,64.1566,1.03197,20.0,54.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6493938280470513,annealing_T=75_h=25,20260530-001924,phase_detection,3.0,4.4346,1.9761,4.4346,1.90643,0.0162388,0.0960444,7.4998,0.207904,1265.49,4,316.373,0,3,3.85415e-06,1
38,1243.5,483.06,109.835,1.32238,20.0,55.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6493938280470513,annealing_T=75_h=25,20260530-001924,phase_detection,4.0,1.037,3.363,3.363,1.90643,0.0162388,0.0960444,7.4998,0.207904,1265.49,4,316.373,0,3,3.85415e-06,1
38,1243.5,483.06,121.562,1.43479,20.0,56.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6493938280470513,annealing_T=75_h=25,20260530-001924,phase_detection,5.0,4.369,6.073,6.073,1.90643,0.0162388,0.0960444,7.4998,0.207904,1265.49,4,316.373,0,3,3.85415e-06,1
38,1243.5,483.06,334.117,2.01006,20.0,58.3,annealing_T=75_h=25,present,present,20.0,1256.6370614359173,20260530-001924,1.6493938280470513,annealing_T=75_h=25,20260530-001924,phase_detection,7.0,8.394,1.504,8.394,1.90643,0.0162388,0.0960444,7.4998,0.207904,1265.49,4,316.373,0,3,3.85415e-06,1
39,1254.69,595.79,4.9225,1.10158,20.0,52.3,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260530-001924,0.0,before_annealing,20260513-032137,previous_detection,1.0,1.99459,0.11188,1.99459,3.6544,0.374926,0.829157,0.0224741,0.0159904,61.4585,4,15.3646,0,3,1.33044e-06,1
39,1254.69,595.79,-5.3423,1.0625,20.0,53.3,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260530-001924,0.0,before_annealing,20260513-032137,previous_detection,2.0,2.59917,0.93465,2.59917,3.6544,0.374926,0.829157,0.0224741,0.0159904,61.4585,4,15.3646,0,3,1.33044e-06,1
39,1254.69,595.79,0.0663533,1.11954,20.0,54.3,annealing_T=75_h=25,absent,absent,20.0,1256.6370614359173,20260530-001924,0.0,before_annealing,20260513-032137,previous_detection,3.0,0.3783213,2.8892967,2.8892967,3.6544,0.374926,0.829157,0.0224741,0.0159904,61.4585,4,15.3646,0,3,1.33044e-06,1
