spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
10,356.71,847.02,234.674,1.35027,20.0,56.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,5.0,4.728,0.112,4.728,2.48652,0.0132983,0.105427,4.35186,0.100941,252.404,4,63.101,0,3,4.23026e-07,1
10,356.71,847.02,557.308,2.50796,20.0,58.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,7.0,14.566,17.556,17.556,2.48652,0.0132983,0.105427,4.35186,0.100941,252.404,4,63.101,0,3,4.23026e-07,1
11,375.07,369.64,5.72618,0.782711,20.0,52.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,1.0,1.98673,0.97723,1.98673,2.29032,0.0590563,0.0459282,0.8717,0.091104,231.735,4,57.9338,0,3,1.27237e-06,1
11,375.07,369.64,-4.42646,0.766696,20.0,53.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,2.0,7.79864,4.532775,7.79864,2.29032,0.0590563,0.0459282,0.8717,0.091104,231.735,4,57.9338,0,3,1.27237e-06,1
11,375.07,369.64,14.6919,0.831466,20.0,54.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,3.0,2.3452,3.4704,3.4704,2.29032,0.0590563,0.0459282,0.8717,0.091104,231.735,4,57.9338,0,3,1.27237e-06,1
11,375.07,369.64,25.8411,0.981706,20.0,55.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,4.0,1.8542,2.2554,2.2554,2.29032,0.0590563,0.0459282,0.8717,0.091104,231.735,4,57.9338,0,3,1.27237e-06,1
11,375.07,369.64,30.5467,1.03208,20.0,56.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,5.0,1.9617,0.1895,1.9617,2.29032,0.0590563,0.0459282,0.8717,0.091104,231.735,4,57.9338,0,3,1.27237e-06,1
11,375.07,369.64,75.9448,1.53933,20.0,58.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,7.0,3.5235,2.7605,3.5235,2.29032,0.0590563,0.0459282,0.8717,0.091104,231.735,4,57.9338,0,3,1.27237e-06,1
12,415.86,948.67,20.623,0.944346,20.0,52.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,1.0,1.3074,1.7123,1.7123,1.77208,0.0123083,0.0661435,12.1311,0.255609,131.672,4,32.918,0,3,2.90535e-07,1
12,415.86,948.67,45.6062,1.11512,20.0,53.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,2.0,1.7109,0.2931,1.7109,1.77208,0.0123083,0.0661435,12.1311,0.255609,131.672,4,32.918,0,3,2.90535e-07,1
12,415.86,948.67,84.5676,1.1744,20.0,54.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,3.0,0.5915,0.8113,0.8113,1.77208,0.0123083,0.0661435,12.1311,0.255609,131.672,4,32.918,0,3,2.90535e-07,1
12,415.86,948.67,135.323,1.37564,20.0,55.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,4.0,1.532,1.24,1.532,1.77208,0.0123083,0.0661435,12.1311,0.255609,131.672,4,32.918,0,3,2.90535e-07,1
12,415.86,948.67,206.092,1.56368,20.0,56.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,5.0,3.267,0.701,3.267,1.77208,0.0123083,0.0661435,12.1311,0.255609,131.672,4,32.918,0,3,2.90535e-07,1
12,415.86,948.67,387.812,2.0321,20.0,58.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,7.0,0.336,15.188,15.188,1.77208,0.0123083,0.0661435,12.1311,0.255609,131.672,4,32.918,0,3,2.90535e-07,1
13,417.73,550.01,3.0567,0.980665,20.0,52.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,1.0,2.9781,1.38761,2.9781,1.17701,0.0733585,0.353914,4.3624,0.530349,53.0193,4,13.2548,0,3,2.5069e-08,1
13,417.73,550.01,17.6454,1.33667,20.0,53.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,2.0,0.8618,2.8776,2.8776,1.17701,0.0733585,0.353914,4.3624,0.530349,53.0193,4,13.2548,0,3,2.5069e-08,1
13,417.73,550.01,13.8854,1.38916,20.0,54.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,3.0,2.4048,2.8724,2.8724,1.17701,0.0733585,0.353914,4.3624,0.530349,53.0193,4,13.2548,0,3,2.5069e-08,1
13,417.73,550.01,20.6124,1.56516,20.0,55.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,4.0,4.474,6.5779,6.5779,1.17701,0.0733585,0.353914,4.3624,0.530349,53.0193,4,13.2548,0,3,2.5069e-08,1
13,417.73,550.01,24.3483,1.52036,20.0,56.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,5.0,1.8607,0.4359,1.8607,1.17701,0.0733585,0.353914,4.3624,0.530349,53.0193,4,13.2548,0,3,2.5069e-08,1
13,417.73,550.01,46.9144,1.75762,20.0,58.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,7.0,8.7799,2.8089,8.7799,1.17701,0.0733585,0.353914,4.3624,0.530349,53.0193,4,13.2548,0,3,2.5069e-08,1
14,425.51,73.08,-13.3296,1.01561,20.0,52.3,before_annealing,present,reference,20.0,1256.6370614359173,20260513-032137,0.0,before_annealing,20260513-032137,phase_detection,1.0,1.0787,4.02952,4.02952,2.34421,0.020649,0.0362931,2.99363,0.111381,310.005,4,77.5013,0,3,5.23974e-09,1
