spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,deltaL1,deltaL2,deltaL,lambda,lambda_stat_error,deltaLambda,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
20,660.96,690.96,74.2238,1.16062,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0507616285343453,annealing_T=75_h=5,20260521-080451,phase_detection,1.401,6.8335,6.8335,0.114522,0.00526563,0.0122175,5.26911,0.587674,22.886,2,11.443,0,3,6.1572e-07,1
21,808.64,590.22,246.2,1.79793,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1596551211459558,annealing_T=75_h=5,20260521-080451,phase_detection,2.581,0.037,2.581,0.0866187,0.00128806,0.00401818,56.6528,1.52495,123.08,2,61.54,0,3,1.16192e-06,1
21,808.64,590.22,284.328,1.81571,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1596551211459558,annealing_T=75_h=5,20260521-080451,phase_detection,5.39,4.441,5.39,0.0866187,0.00128806,0.00401818,56.6528,1.52495,123.08,2,61.54,0,3,1.16192e-06,1
21,808.64,590.22,363.769,1.64611,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1596551211459558,annealing_T=75_h=5,20260521-080451,phase_detection,7.62,5.716,7.62,0.0866187,0.00128806,0.00401818,56.6528,1.52495,123.08,2,61.54,0,3,1.16192e-06,1
21,808.64,590.22,407.287,1.86684,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1596551211459558,annealing_T=75_h=5,20260521-080451,phase_detection,8.304,6.573,8.304,0.0866187,0.00128806,0.00401818,56.6528,1.52495,123.08,2,61.54,0,3,1.16192e-06,1
22,817.21,318.14,44.9602,1.51029,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.3479243302203616,annealing_T=75_h=5,20260521-080451,phase_detection,0.8073,3.172,3.172,0.0955729,0.00547784,0.0203525,9.53177,1.10067,22.5592,2,11.2796,0,3,4.5738e-10,1
22,817.21,318.14,65.6063,1.75322,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.3479243302203616,annealing_T=75_h=5,20260521-080451,phase_detection,1.8041,0.6007,1.8041,0.0955729,0.00547784,0.0203525,9.53177,1.10067,22.5592,2,11.2796,0,3,4.5738e-10,1
22,817.21,318.14,69.0244,1.6593,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.3479243302203616,annealing_T=75_h=5,20260521-080451,phase_detection,11.8152,4.8143,11.8152,0.0955729,0.00547784,0.0203525,9.53177,1.10067,22.5592,2,11.2796,0,3,4.5738e-10,1
22,817.21,318.14,85.5325,1.55479,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.3479243302203616,annealing_T=75_h=5,20260521-080451,phase_detection,8.405,5.1902,8.405,0.0955729,0.00547784,0.0203525,9.53177,1.10067,22.5592,2,11.2796,0,3,4.5738e-10,1
23,868.63,1010.26,399.339,1.70802,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.9798979538706822,annealing_T=75_h=5,20260521-080451,phase_detection,5.891,2.448,5.891,0.0573735,0.000757507,0.00143931,150.342,2.36062,29.6747,2,14.8373,0,3,1.85345e-07,1
23,868.63,1010.26,443.359,1.42199,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.9798979538706822,annealing_T=75_h=5,20260521-080451,phase_detection,2.932,6.309,6.309,0.0573735,0.000757507,0.00143931,150.342,2.36062,29.6747,2,14.8373,0,3,1.85345e-07,1
23,868.63,1010.26,508.083,1.50266,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.9798979538706822,annealing_T=75_h=5,20260521-080451,phase_detection,4.805,4.207,4.805,0.0573735,0.000757507,0.00143931,150.342,2.36062,29.6747,2,14.8373,0,3,1.85345e-07,1
23,868.63,1010.26,559.677,1.5441,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.9798979538706822,annealing_T=75_h=5,20260521-080451,phase_detection,2.944,9.464,9.464,0.0573735,0.000757507,0.00143931,150.342,2.36062,29.6747,2,14.8373,0,3,1.85345e-07,1
24,1007.38,125.28,33.0046,1.33934,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.5032891812864602,annealing_T=75_h=5,20260521-080451,phase_detection,0.7138,1.5577,1.5577,0.0731452,0.00727578,0.0161492,9.19009,1.40422,12.0942,2,6.04712,0,3,2.10694e-06,1
24,1007.38,125.28,37.8034,1.23069,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.5032891812864602,annealing_T=75_h=5,20260521-080451,phase_detection,3.5504,0.6512,3.5504,0.0731452,0.00727578,0.0161492,9.19009,1.40422,12.0942,2,6.04712,0,3,2.10694e-06,1
24,1007.38,125.28,39.1974,1.19161,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.5032891812864602,annealing_T=75_h=5,20260521-080451,phase_detection,4.5312,8.1266,8.1266,0.0731452,0.00727578,0.0161492,9.19009,1.40422,12.0942,2,6.04712,0,3,2.10694e-06,1
24,1007.38,125.28,51.1458,1.16371,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.5032891812864602,annealing_T=75_h=5,20260521-080451,phase_detection,1.101,3.5126,3.5126,0.0731452,0.00727578,0.0161492,9.19009,1.40422,12.0942,2,6.04712,0,3,2.10694e-06,1
25,1048.68,960.21,170.658,1.51942,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2553883861181,annealing_T=75_h=5,20260521-080451,phase_detection,1.202,0.691,1.202,0.0991334,0.00137138,0.000742964,33.2516,0.965556,75.9339,2,37.9669,0,3,4.65732e-06,1
25,1048.68,960.21,227.838,1.47525,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2553883861181,annealing_T=75_h=5,20260521-080451,phase_detection,9.182,1.666,9.182,0.0991334,0.00137138,0.000742964,33.2516,0.965556,75.9339,2,37.9669,0,3,4.65732e-06,1
25,1048.68,960.21,268.365,1.56002,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2553883861181,annealing_T=75_h=5,20260521-080451,phase_detection,1.061,0.798,1.061,0.0991334,0.00137138,0.000742964,33.2516,0.965556,75.9339,2,37.9669,0,3,4.65732e-06,1
25,1048.68,960.21,322.507,1.40061,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2553883861181,annealing_T=75_h=5,20260521-080451,phase_detection,6.258,0.774,6.258,0.0991334,0.00137138,0.000742964,33.2516,0.965556,75.9339,2,37.9669,0,3,4.65732e-06,1
26,1051.65,806.95,59.4166,1.17509,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0042410069302432,annealing_T=75_h=5,20260521-080451,phase_detection,5.9913,0.4371,5.9913,0.0541455,0.00452921,0.0139637,22.0817,2.05211,183.231,2,91.6157,0,3,4.12999e-08,1
26,1051.65,806.95,44.8848,1.55324,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0042410069302432,annealing_T=75_h=5,20260521-080451,phase_detection,3.7118,9.5113,9.5113,0.0541455,0.00452921,0.0139637,22.0817,2.05211,183.231,2,91.6157,0,3,4.12999e-08,1
26,1051.65,806.95,77.6459,1.25382,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0042410069302432,annealing_T=75_h=5,20260521-080451,phase_detection,3.2174,5.4412,5.4412,0.0541455,0.00452921,0.0139637,22.0817,2.05211,183.231,2,91.6157,0,3,4.12999e-08,1
26,1051.65,806.95,73.8715,1.39027,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0042410069302432,annealing_T=75_h=5,20260521-080451,phase_detection,5.1322,0.0713,5.1322,0.0541455,0.00452921,0.0139637,22.0817,2.05211,183.231,2,91.6157,0,3,4.12999e-08,1
27,1069.49,238.15,15.941,1.38691,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,2.044162420161396,annealing_T=75_h=5,20260521-080451,phase_detection,10.60284,3.9322,10.60284,0.162746,0.0135038,0.154699,0.897384,0.263336,3.08749,2,1.54375,0,3,1.46726e-07,1
27,1069.49,238.15,18.068,1.33996,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,2.044162420161396,annealing_T=75_h=5,20260521-080451,phase_detection,7.8704,9.5074,9.5074,0.162746,0.0135038,0.154699,0.897384,0.263336,3.08749,2,1.54375,0,3,1.46726e-07,1
27,1069.49,238.15,27.387,1.46616,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,2.044162420161396,annealing_T=75_h=5,20260521-080451,phase_detection,9.7296,2.2827,9.7296,0.162746,0.0135038,0.154699,0.897384,0.263336,3.08749,2,1.54375,0,3,1.46726e-07,1
27,1069.49,238.15,38.1369,1.22158,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,2.044162420161396,annealing_T=75_h=5,20260521-080451,phase_detection,3.3292,0.6014,3.3292,0.162746,0.0135038,0.154699,0.897384,0.263336,3.08749,2,1.54375,0,3,1.46726e-07,1
28,1088.31,913.42,51.3443,1.86605,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.59389460128316,annealing_T=75_h=5,20260521-080451,phase_detection,0.7524,2.2911,2.2911,-0.0139964,0.0111952,0.0628975,48.3646,10.9383,270.141,2,135.071,0,3,9.43088e-06,1
28,1088.31,913.42,19.0066,1.49545,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.59389460128316,annealing_T=75_h=5,20260521-080451,phase_detection,0.9228,1.4733,1.4733,-0.0139964,0.0111952,0.0628975,48.3646,10.9383,270.141,2,135.071,0,3,9.43088e-06,1
28,1088.31,913.42,52.224,1.8823,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.59389460128316,annealing_T=75_h=5,20260521-080451,phase_detection,5.8667,10.0677,10.0677,-0.0139964,0.0111952,0.0628975,48.3646,10.9383,270.141,2,135.071,0,3,9.43088e-06,1
28,1088.31,913.42,34.4368,1.48107,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.59389460128316,annealing_T=75_h=5,20260521-080451,phase_detection,10.2666,0.1496,10.2666,-0.0139964,0.0111952,0.0628975,48.3646,10.9383,270.141,2,135.071,0,3,9.43088e-06,1
29,1089.43,690.7,88.1855,1.34067,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1440279716861037,annealing_T=75_h=5,20260521-080451,phase_detection,3.078,1.4686,3.078,0.0666002,0.00302141,0.00458324,27.0504,1.69581,89.228,2,44.614,0,3,1.00805e-10,1
29,1089.43,690.7,85.8182,1.39311,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1440279716861037,annealing_T=75_h=5,20260521-080451,phase_detection,4.1136,3.2974,4.1136,0.0666002,0.00302141,0.00458324,27.0504,1.69581,89.228,2,44.614,0,3,1.00805e-10,1
29,1089.43,690.7,116.648,1.39988,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1440279716861037,annealing_T=75_h=5,20260521-080451,phase_detection,4.881,4.255,4.881,0.0666002,0.00302141,0.00458324,27.0504,1.69581,89.228,2,44.614,0,3,1.00805e-10,1
29,1089.43,690.7,123.66,1.37119,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.1440279716861037,annealing_T=75_h=5,20260521-080451,phase_detection,6.113,2.405,6.113,0.0666002,0.00302141,0.00458324,27.0504,1.69581,89.228,2,44.614,0,3,1.00805e-10,1
30,1149.9,431.93,68.9499,1.1434,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.414284271283535,annealing_T=75_h=5,20260521-080451,phase_detection,4.595,4.1932,4.595,0.0519827,0.00343682,0.0221419,27.0252,1.91567,33.0593,2,16.5296,0,3,1.89446e-08,1
30,1149.9,431.93,70.1968,1.12018,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.414284271283535,annealing_T=75_h=5,20260521-080451,phase_detection,2.1725,1.7421,2.1725,0.0519827,0.00343682,0.0221419,27.0252,1.91567,33.0593,2,16.5296,0,3,1.89446e-08,1
30,1149.9,431.93,77.0991,1.02883,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.414284271283535,annealing_T=75_h=5,20260521-080451,phase_detection,1.5312,1.7426,1.7426,0.0519827,0.00343682,0.0221419,27.0252,1.91567,33.0593,2,16.5296,0,3,1.89446e-08,1
30,1149.9,431.93,92.577,1.15114,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.414284271283535,annealing_T=75_h=5,20260521-080451,phase_detection,5.4755,7.3521,7.3521,0.0519827,0.00343682,0.0221419,27.0252,1.91567,33.0593,2,16.5296,0,3,1.89446e-08,1
31,1170.42,242.88,2620.31,2.3486,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2093386622448352,annealing_T=75_h=5,20260521-080451,phase_detection,22.33,40.66,40.66,0.0689439,0.000172201,0.000260826,812.001,2.8909,1.8642,2,0.932101,0,3,8.36514e-08,1
31,1170.42,242.88,3012.03,2.54121,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2093386622448352,annealing_T=75_h=5,20260521-080451,phase_detection,32.85,49.63,49.63,0.0689439,0.000172201,0.000260826,812.001,2.8909,1.8642,2,0.932101,0,3,8.36514e-08,1
31,1170.42,242.88,3452.63,2.60822,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2093386622448352,annealing_T=75_h=5,20260521-080451,phase_detection,39.64,51.95,51.95,0.0689439,0.000172201,0.000260826,812.001,2.8909,1.8642,2,0.932101,0,3,8.36514e-08,1
31,1170.42,242.88,3964.91,2.56881,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.2093386622448352,annealing_T=75_h=5,20260521-080451,phase_detection,41.62,63.35,63.35,0.0689439,0.000172201,0.000260826,812.001,2.8909,1.8642,2,0.932101,0,3,8.36514e-08,1
32,1181.24,596.8,34.8481,1.1373,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4946571513226283,annealing_T=75_h=5,20260521-080451,phase_detection,6.8015,4.6642,6.8015,0.0706029,0.00537359,0.0248156,11.6666,1.3027,39.4326,2,19.7163,0,3,1.85169e-09,1
32,1181.24,596.8,50.5696,1.16184,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4946571513226283,annealing_T=75_h=5,20260521-080451,phase_detection,11.3322,5.8298,11.3322,0.0706029,0.00537359,0.0248156,11.6666,1.3027,39.4326,2,19.7163,0,3,1.85169e-09,1
32,1181.24,596.8,50.2557,1.15964,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4946571513226283,annealing_T=75_h=5,20260521-080451,phase_detection,2.5444,0.5207,2.5444,0.0706029,0.00537359,0.0248156,11.6666,1.3027,39.4326,2,19.7163,0,3,1.85169e-09,1
32,1181.24,596.8,58.3381,1.16501,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4946571513226283,annealing_T=75_h=5,20260521-080451,phase_detection,5.8836,4.2665,5.8836,0.0706029,0.00537359,0.0248156,11.6666,1.3027,39.4326,2,19.7163,0,3,1.85169e-09,1
33,1228.5,674.1,142.715,1.74579,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,4.8349767321053125,annealing_T=75_h=5,20260521-080451,phase_detection,0.85,10.858,10.858,-0.167287,0.00568506,0.039706,2136.82,228.782,702.538,2,351.269,0,3,3.53916e-06,1
33,1228.5,674.1,53.353,1.66114,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,4.8349767321053125,annealing_T=75_h=5,20260521-080451,phase_detection,4.3427,2.3966,4.3427,-0.167287,0.00568506,0.039706,2136.82,228.782,702.538,2,351.269,0,3,3.53916e-06,1
33,1228.5,674.1,65.4947,1.47142,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,4.8349767321053125,annealing_T=75_h=5,20260521-080451,phase_detection,8.9721,3.6879,8.9721,-0.167287,0.00568506,0.039706,2136.82,228.782,702.538,2,351.269,0,3,3.53916e-06,1
33,1228.5,674.1,62.6166,1.49392,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,4.8349767321053125,annealing_T=75_h=5,20260521-080451,phase_detection,0.3274,1.9804,1.9804,-0.167287,0.00568506,0.039706,2136.82,228.782,702.538,2,351.269,0,3,3.53916e-06,1
34,1242.29,157.45,24.5816,1.52855,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4008925726120962,annealing_T=75_h=5,20260521-080451,phase_detection,3.8093,6.8862,6.8862,0.138073,0.00682044,0.0187934,3.07,0.447727,65.7148,2,32.8574,0,3,1.75641e-08,1
34,1242.29,157.45,50.6547,1.35454,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4008925726120962,annealing_T=75_h=5,20260521-080451,phase_detection,5.7864,1.7632,5.7864,0.138073,0.00682044,0.0187934,3.07,0.447727,65.7148,2,32.8574,0,3,1.75641e-08,1
34,1242.29,157.45,53.1631,1.39336,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4008925726120962,annealing_T=75_h=5,20260521-080451,phase_detection,1.1821,1.3926,1.3926,0.138073,0.00682044,0.0187934,3.07,0.447727,65.7148,2,32.8574,0,3,1.75641e-08,1
34,1242.29,157.45,73.1154,1.4171,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.4008925726120962,annealing_T=75_h=5,20260521-080451,phase_detection,2.3564,0.5509,2.3564,0.138073,0.00682044,0.0187934,3.07,0.447727,65.7148,2,32.8574,0,3,1.75641e-08,1
35,1245.15,487.32,313.397,1.17208,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.083374358197602,annealing_T=75_h=5,20260521-080451,phase_detection,1.619,2.568,2.568,0.0398653,0.000710128,0.000499538,166.983,2.43654,1432.61,2,716.306,0,3,3.2878e-06,1
35,1245.15,487.32,361.198,1.3113,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.083374358197602,annealing_T=75_h=5,20260521-080451,phase_detection,1.036,5.161,5.161,0.0398653,0.000710128,0.000499538,166.983,2.43654,1432.61,2,716.306,0,3,3.2878e-06,1
35,1245.15,487.32,425.071,1.29866,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.083374358197602,annealing_T=75_h=5,20260521-080451,phase_detection,7.239,3.777,7.239,0.0398653,0.000710128,0.000499538,166.983,2.43654,1432.61,2,716.306,0,3,3.2878e-06,1
35,1245.15,487.32,396.349,1.18525,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.083374358197602,annealing_T=75_h=5,20260521-080451,phase_detection,3.091,5.502,5.502,0.0398653,0.000710128,0.000499538,166.983,2.43654,1432.61,2,716.306,0,3,3.2878e-06,1
36,1254.62,598.09,-6.96796,1.21154,17.0,56.13,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,1.80408,3.52411,3.52411,-0.340411,0.0790065,0,-2508.1,3505.25,108.419,2,54.2093,0,3,6.07374e-08,1
36,1254.62,598.09,-4.077,1.40174,19.0,56.24,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,0.13909,7.78013,7.78013,-0.340411,0.0790065,0,-2508.1,3505.25,108.419,2,54.2093,0,3,6.07374e-08,1
36,1254.62,598.09,-10.2478,1.23613,21.0,56.35,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,1.2548,6.39699,6.39699,-0.340411,0.0790065,0,-2508.1,3505.25,108.419,2,54.2093,0,3,6.07374e-08,1
36,1254.62,598.09,7.71522,1.09589,23.0,56.46,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,9.00952,3.39678,9.00952,-0.340411,0.0790065,0,-2508.1,3505.25,108.419,2,54.2093,0,3,6.07374e-08,1
37,1255.51,234.77,-8.55431,0.887028,17.0,56.13,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,7.55689,7.926004,7.926004,-0.01756,0.0215276,0.185103,-12.851,5.45742,113.192,2,56.5962,0,3,4.39061e-08,1
37,1255.51,234.77,-6.89609,0.998334,19.0,56.24,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,9.44091,5.26724,9.44091,-0.01756,0.0215276,0.185103,-12.851,5.45742,113.192,2,56.5962,0,3,4.39061e-08,1
37,1255.51,234.77,-17.5342,0.990759,21.0,56.35,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,7.8027,8.0304,8.0304,-0.01756,0.0215276,0.185103,-12.851,5.45742,113.192,2,56.5962,0,3,4.39061e-08,1
37,1255.51,234.77,-2.78397,1.0504,23.0,56.46,annealing_T=75_h=5,absent,disappeared,20.0,1256.6370614359173,20260521-080451,0.0,before_annealing,20260514-062228,previous_detection,1.83163,0.52938,1.83163,-0.01756,0.0215276,0.185103,-12.851,5.45742,113.192,2,56.5962,0,3,4.39061e-08,1
38,1267.2,416.11,23.9579,1.18536,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.7271863585079746,annealing_T=75_h=5,20260521-080451,phase_detection,0.454,3.7722,3.7722,0.106073,0.00864088,0.016132,3.96318,0.722359,2.65043,2,1.32522,0,3,1.52445e-09,1
38,1267.2,416.11,28.5942,1.41617,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.7271863585079746,annealing_T=75_h=5,20260521-080451,phase_detection,3.7699,0.8651,3.7699,0.106073,0.00864088,0.016132,3.96318,0.722359,2.65043,2,1.32522,0,3,1.52445e-09,1
38,1267.2,416.11,38.3403,1.22098,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.7271863585079746,annealing_T=75_h=5,20260521-080451,phase_detection,3.7165,4.0124,4.0124,0.106073,0.00864088,0.016132,3.96318,0.722359,2.65043,2,1.32522,0,3,1.52445e-09,1
38,1267.2,416.11,44.7158,1.28839,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,0.7271863585079746,annealing_T=75_h=5,20260521-080451,phase_detection,6.7048,2.5914,6.7048,0.106073,0.00864088,0.016132,3.96318,0.722359,2.65043,2,1.32522,0,3,1.52445e-09,1
39,1287.89,877.4,42.0751,1.06675,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0872442227945451,annealing_T=75_h=5,20260521-080451,phase_detection,0.282,3.6503,3.6503,0.103612,0.00492143,0.005278,6.49389,0.671001,49.9754,2,24.9877,0,3,2.8353e-09,1
39,1287.89,877.4,44.4509,1.01457,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0872442227945451,annealing_T=75_h=5,20260521-080451,phase_detection,0.9927,3.8031,3.8031,0.103612,0.00492143,0.005278,6.49389,0.671001,49.9754,2,24.9877,0,3,2.8353e-09,1
39,1287.89,877.4,52.2584,1.08432,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0872442227945451,annealing_T=75_h=5,20260521-080451,phase_detection,10.4166,3.4671,10.4166,0.103612,0.00492143,0.005278,6.49389,0.671001,49.9754,2,24.9877,0,3,2.8353e-09,1
39,1287.89,877.4,73.6794,1.10096,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.0872442227945451,annealing_T=75_h=5,20260521-080451,phase_detection,2.3018,2.5781,2.5781,0.103612,0.00492143,0.005278,6.49389,0.671001,49.9754,2,24.9877,0,3,2.8353e-09,1
40,1293.51,324.01,51.2369,1.08078,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.152562362737912,annealing_T=75_h=5,20260521-080451,phase_detection,10.3242,9.887,10.3242,0.0798334,0.00389193,0.0284406,13.2294,1.06377,9.49594,2,4.74797,0,3,1.80319e-06,1
40,1293.51,324.01,61.7254,1.01466,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.152562362737912,annealing_T=75_h=5,20260521-080451,phase_detection,6.8567,2.5025,6.8567,0.0798334,0.00389193,0.0284406,13.2294,1.06377,9.49594,2,4.74797,0,3,1.80319e-06,1
40,1293.51,324.01,67.5829,1.23585,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.152562362737912,annealing_T=75_h=5,20260521-080451,phase_detection,7.4355,1.6387,7.4355,0.0798334,0.00389193,0.0284406,13.2294,1.06377,9.49594,2,4.74797,0,3,1.80319e-06,1
40,1293.51,324.01,84.1595,1.18777,23.0,56.46,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.152562362737912,annealing_T=75_h=5,20260521-080451,phase_detection,2.7387,1.8037,2.7387,0.0798334,0.00389193,0.0284406,13.2294,1.06377,9.49594,2,4.74797,0,3,1.80319e-06,1
41,1321.43,77.28,52.2924,1.60591,17.0,56.13,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.345362404707365,annealing_T=75_h=5,20260521-080451,phase_detection,1.9104,0.437,1.9104,0.00224232,0.00740311,0.0193,46.757,7.02019,23.7769,2,11.8884,0,3,1.10488e-08,1
41,1321.43,77.28,45.8768,1.59957,19.0,56.24,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.345362404707365,annealing_T=75_h=5,20260521-080451,phase_detection,1.0813,3.3157,3.3157,0.00224232,0.00740311,0.0193,46.757,7.02019,23.7769,2,11.8884,0,3,1.10488e-08,1
41,1321.43,77.28,44.8561,1.43467,21.0,56.35,annealing_T=75_h=5,present,present,20.0,1256.6370614359173,20260521-080451,1.345362404707365,annealing_T=75_h=5,20260521-080451,phase_detection,3.6769,1.7783,3.6769,0.00224232,0.00740311,0.0193,46.757,7.02019,23.7769,2,11.8884,0,3,1.10488e-08,1
