spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,deltaL1,deltaL2,deltaL,lambda,lambda_stat_error,deltaLambda,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
20,661.65,688.38,40.021,1.13261,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,1.6952285981542263,annealing_T=100_h=25,20260702-101218,phase_detection,0.1917,1.7638,1.7638,0.112269,0.0080021,0.0116954,3.30338,0.559777,54.1076,2,27.0538,0,3,3.73286e-07,1
21,808.93,586.94,113.357,1.37333,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.4734793308212084,annealing_T=100_h=25,20260702-101218,phase_detection,8.577,0.897,8.577,0.0801133,0.00216747,0.00682086,28.6704,1.30459,6.83208,2,3.41604,0,3,5.61246e-10,1
21,808.93,586.94,131.097,1.43095,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.4734793308212084,annealing_T=100_h=25,20260702-101218,phase_detection,0.905,5.172,5.172,0.0801133,0.00216747,0.00682086,28.6704,1.30459,6.83208,2,3.41604,0,3,5.61246e-10,1
21,808.93,586.94,151.074,1.4778,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.4734793308212084,annealing_T=100_h=25,20260702-101218,phase_detection,3.878,0.108,3.878,0.0801133,0.00216747,0.00682086,28.6704,1.30459,6.83208,2,3.41604,0,3,5.61246e-10,1
21,808.93,586.94,182.451,1.3125,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.4734793308212084,annealing_T=100_h=25,20260702-101218,phase_detection,2.266,1.034,2.266,0.0801133,0.00216747,0.00682086,28.6704,1.30459,6.83208,2,3.41604,0,3,5.61246e-10,1
22,817.37,315.04,137.015,1.74018,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.1791053209975395,annealing_T=100_h=25,20260702-101218,phase_detection,11.489,2.674,11.489,0.0610612,0.00232756,0.0139433,48.118,2.31171,104.967,2,52.4837,0,3,4.95868e-08,1
22,817.37,315.04,158.776,1.39854,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.1791053209975395,annealing_T=100_h=25,20260702-101218,phase_detection,6.842,3.444,6.842,0.0610612,0.00232756,0.0139433,48.118,2.31171,104.967,2,52.4837,0,3,4.95868e-08,1
22,817.37,315.04,160.856,1.49398,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.1791053209975395,annealing_T=100_h=25,20260702-101218,phase_detection,12.018,2.755,12.018,0.0610612,0.00232756,0.0139433,48.118,2.31171,104.967,2,52.4837,0,3,4.95868e-08,1
22,817.37,315.04,203.305,1.66782,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.1791053209975395,annealing_T=100_h=25,20260702-101218,phase_detection,0.012,7.321,7.321,0.0610612,0.00232756,0.0139433,48.118,2.31171,104.967,2,52.4837,0,3,4.95868e-08,1
23,869.65,1007.15,71.282,1.49097,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.640700664596421,annealing_T=100_h=25,20260702-101218,phase_detection,2.2457,1.746,2.2457,0.0829295,0.00410852,0.00728723,15.4654,1.34294,71.3701,2,35.6851,0,3,6.88561e-08,1
23,869.65,1007.15,67.6162,1.50779,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.640700664596421,annealing_T=100_h=25,20260702-101218,phase_detection,1.3644,3.7732,3.7732,0.0829295,0.00410852,0.00728723,15.4654,1.34294,71.3701,2,35.6851,0,3,6.88561e-08,1
23,869.65,1007.15,82.794,1.51469,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.640700664596421,annealing_T=100_h=25,20260702-101218,phase_detection,3.7639,0.6917,3.7639,0.0829295,0.00410852,0.00728723,15.4654,1.34294,71.3701,2,35.6851,0,3,6.88561e-08,1
23,869.65,1007.15,107.773,1.31263,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.640700664596421,annealing_T=100_h=25,20260702-101218,phase_detection,5.137,4.762,5.137,0.0829295,0.00410852,0.00728723,15.4654,1.34294,71.3701,2,35.6851,0,3,6.88561e-08,1
24,1007.39,122.57,17.4454,1.50915,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.411742108932884,annealing_T=100_h=25,20260702-101218,phase_detection,0.4038,8.1762,8.1762,0.163937,0.0110642,0.0289691,1.25581,0.298951,20.7015,2,10.3507,0,3,1.64812e-09,1
24,1007.39,122.57,27.566,1.81216,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.411742108932884,annealing_T=100_h=25,20260702-101218,phase_detection,5.5452,1.7043,5.5452,0.163937,0.0110642,0.0289691,1.25581,0.298951,20.7015,2,10.3507,0,3,1.64812e-09,1
24,1007.39,122.57,45.0538,1.57652,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.411742108932884,annealing_T=100_h=25,20260702-101218,phase_detection,11.4974,2.654,11.4974,0.163937,0.0110642,0.0289691,1.25581,0.298951,20.7015,2,10.3507,0,3,1.64812e-09,1
24,1007.39,122.57,51.458,1.68067,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.411742108932884,annealing_T=100_h=25,20260702-101218,phase_detection,4.5147,3.9494,4.5147,0.163937,0.0110642,0.0289691,1.25581,0.298951,20.7015,2,10.3507,0,3,1.64812e-09,1
25,1049.47,957.5,30.4662,1.5963,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.003846301491163,annealing_T=100_h=25,20260702-101218,phase_detection,1.7018,9.3817,9.3817,0.104875,0.00770217,0.0402823,5.89025,0.94449,40.7473,2,20.3736,0,3,1.30502e-05,1
25,1049.47,957.5,44.4361,1.49306,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.003846301491163,annealing_T=100_h=25,20260702-101218,phase_detection,0.067,6.3331,6.3331,0.104875,0.00770217,0.0402823,5.89025,0.94449,40.7473,2,20.3736,0,3,1.30502e-05,1
25,1049.47,957.5,62.3048,1.84772,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.003846301491163,annealing_T=100_h=25,20260702-101218,phase_detection,1.7939,0.4996,1.7939,0.104875,0.00770217,0.0402823,5.89025,0.94449,40.7473,2,20.3736,0,3,1.30502e-05,1
25,1049.47,957.5,60.5077,1.83513,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.003846301491163,annealing_T=100_h=25,20260702-101218,phase_detection,16.2878,6.9275,16.2878,0.104875,0.00770217,0.0402823,5.89025,0.94449,40.7473,2,20.3736,0,3,1.30502e-05,1
26,1052.12,803.81,124.108,1.2082,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.5904825805243177,annealing_T=100_h=25,20260702-101218,phase_detection,1.412,1.705,1.705,0.0494727,0.00189999,0.00583175,52.187,2.05666,63.0666,2,31.5333,0,3,2.81571e-07,1
26,1052.12,803.81,126.009,1.27181,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.5904825805243177,annealing_T=100_h=25,20260702-101218,phase_detection,8.116,6.59,8.116,0.0494727,0.00189999,0.00583175,52.187,2.05666,63.0666,2,31.5333,0,3,2.81571e-07,1
26,1052.12,803.81,153.696,1.37743,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.5904825805243177,annealing_T=100_h=25,20260702-101218,phase_detection,1.711,4.014,4.014,0.0494727,0.00189999,0.00583175,52.187,2.05666,63.0666,2,31.5333,0,3,2.81571e-07,1
26,1052.12,803.81,161.949,1.12796,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.5904825805243177,annealing_T=100_h=25,20260702-101218,phase_detection,0.42,3.211,3.211,0.0494727,0.00189999,0.00583175,52.187,2.05666,63.0666,2,31.5333,0,3,2.81571e-07,1
27,1069.15,234.33,30.7883,1.11082,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.1005237442124094,annealing_T=100_h=25,20260702-101218,phase_detection,1.4053,0.4657,1.4053,0.0842826,0.00691359,0.00867278,6.6673,0.968819,15.8339,2,7.91697,0,3,3.59225e-07,1
27,1069.15,234.33,29.9938,1.06233,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.1005237442124094,annealing_T=100_h=25,20260702-101218,phase_detection,1.1344,1.5824,1.5824,0.0842826,0.00691359,0.00867278,6.6673,0.968819,15.8339,2,7.91697,0,3,3.59225e-07,1
27,1069.15,234.33,38.7712,1.03754,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.1005237442124094,annealing_T=100_h=25,20260702-101218,phase_detection,10.7332,4.6742,10.7332,0.0842826,0.00691359,0.00867278,6.6673,0.968819,15.8339,2,7.91697,0,3,3.59225e-07,1
27,1069.15,234.33,47.2178,1.02921,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.1005237442124094,annealing_T=100_h=25,20260702-101218,phase_detection,3.15,1.6975,3.15,0.0842826,0.00691359,0.00867278,6.6673,0.968819,15.8339,2,7.91697,0,3,3.59225e-07,1
28,1088.23,912.11,-3.68924,1.3667,17.0,56.13,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,2.1128,1.32707,2.1128,0.828449,0.22115,0,-5.8257e-08,3.11988e-07,14.6122,2,7.30608,4,1,0.00160097,0
28,1088.23,912.11,-3.78803,1.4371,19.0,56.24,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,9.31157,5.26762,9.31157,0.828449,0.22115,0,-5.8257e-08,3.11988e-07,14.6122,2,7.30608,4,1,0.00160097,0
28,1088.23,912.11,-0.110015,1.39034,21.0,56.35,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,5.376785,0.362066,5.376785,0.828449,0.22115,0,-5.8257e-08,3.11988e-07,14.6122,2,7.30608,4,1,0.00160097,0
28,1088.23,912.11,-11.1977,1.33115,23.0,56.46,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,1.4131525041550994,annealing_T=100_h=5,20260612-001017,previous_detection,8.2414,4.04563,8.2414,0.828449,0.22115,0,-5.8257e-08,3.11988e-07,14.6122,2,7.30608,4,1,0.00160097,0
29,1089.66,687.49,48.9295,0.955812,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.464183434730455,annealing_T=100_h=25,20260702-101218,phase_detection,8.1481,3.8471,8.1481,0.093313,0.00305798,0.007574,11.6538,0.741041,278.886,2,139.443,0,3,1.49311e-08,1
29,1089.66,687.49,82.542,1.0191,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.464183434730455,annealing_T=100_h=25,20260702-101218,phase_detection,0.9737,3.935,3.935,0.093313,0.00305798,0.007574,11.6538,0.741041,278.886,2,139.443,0,3,1.49311e-08,1
29,1089.66,687.49,77.5552,1.1145,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.464183434730455,annealing_T=100_h=25,20260702-101218,phase_detection,4.7537,1.7909,4.7537,0.093313,0.00305798,0.007574,11.6538,0.741041,278.886,2,139.443,0,3,1.49311e-08,1
29,1089.66,687.49,98.7006,1.10882,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.464183434730455,annealing_T=100_h=25,20260702-101218,phase_detection,2.7015,5.5554,5.5554,0.093313,0.00305798,0.007574,11.6538,0.741041,278.886,2,139.443,0,3,1.49311e-08,1
30,1150.55,428.66,30.3959,1.13366,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.7923466833470987,annealing_T=100_h=25,20260702-101218,phase_detection,9.9156,0.6825,9.9156,0.107543,0.00740938,0.0313097,4.54468,0.705696,12.506,2,6.25298,0,3,8.75167e-08,1
30,1150.55,428.66,33.445,1.31413,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.7923466833470987,annealing_T=100_h=25,20260702-101218,phase_detection,0.6041,5.6341,5.6341,0.107543,0.00740938,0.0313097,4.54468,0.705696,12.506,2,6.25298,0,3,8.75167e-08,1
30,1150.55,428.66,40.3512,1.35909,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.7923466833470987,annealing_T=100_h=25,20260702-101218,phase_detection,1.9115,1.1313,1.9115,0.107543,0.00740938,0.0313097,4.54468,0.705696,12.506,2,6.25298,0,3,8.75167e-08,1
30,1150.55,428.66,55.8824,1.32728,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.7923466833470987,annealing_T=100_h=25,20260702-101218,phase_detection,3.7244,1.2384,3.7244,0.107543,0.00740938,0.0313097,4.54468,0.705696,12.506,2,6.25298,0,3,8.75167e-08,1
31,1170.56,239.65,2836.44,3.15446,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.302172886644277,annealing_T=100_h=25,20260702-101218,phase_detection,35.13,48.27,48.27,0.0632482,0.00020194,0.000285912,960.35,4.02547,142.106,2,71.0532,0,3,4.07178e-09,1
31,1170.56,239.65,3167.36,2.83252,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.302172886644277,annealing_T=100_h=25,20260702-101218,phase_detection,36.48,52.41,52.41,0.0632482,0.00020194,0.000285912,960.35,4.02547,142.106,2,71.0532,0,3,4.07178e-09,1
31,1170.56,239.65,3629.68,2.70483,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.302172886644277,annealing_T=100_h=25,20260702-101218,phase_detection,42.12,60.42,60.42,0.0632482,0.00020194,0.000285912,960.35,4.02547,142.106,2,71.0532,0,3,4.07178e-09,1
31,1170.56,239.65,4117.5,3.0076,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.302172886644277,annealing_T=100_h=25,20260702-101218,phase_detection,50.78,63.86,63.86,0.0632482,0.00020194,0.000285912,960.35,4.02547,142.106,2,71.0532,0,3,4.07178e-09,1
32,1180.82,594.91,-13.2976,1.14456,17.0,56.13,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,5.5552,5.2697,5.5552,-0.245341,0.0507315,0.371396,-849.403,773.019,12.585,2,6.2925,0,3,9.12759e-06,1
32,1180.82,594.91,-8.52947,1.33768,19.0,56.24,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,4.71253,3.80369,4.71253,-0.245341,0.0507315,0.371396,-849.403,773.019,12.585,2,6.2925,0,3,9.12759e-06,1
32,1180.82,594.91,-1.56279,1.29169,21.0,56.35,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,2.23492,5.11712,5.11712,-0.245341,0.0507315,0.371396,-849.403,773.019,12.585,2,6.2925,0,3,9.12759e-06,1
32,1180.82,594.91,-5.93767,1.22844,23.0,56.46,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.5664803615308388,annealing_T=75_h=25,20260531-095134,previous_detection,9.24263,3.28151,9.24263,-0.245341,0.0507315,0.371396,-849.403,773.019,12.585,2,6.2925,0,3,9.12759e-06,1
33,1228.01,668.95,6.5742,1.32925,17.0,56.13,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,1.34478,4.2562,4.2562,0.128041,0.0514823,0,0.596124,0.647254,16.2538,2,8.12692,0,3,5.32311e-09,1
33,1228.01,668.95,8.29863,1.41025,19.0,56.24,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,7.982485,2.12357,7.982485,0.128041,0.0514823,0,0.596124,0.647254,16.2538,2,8.12692,0,3,5.32311e-09,1
33,1228.01,668.95,4.36272,1.32403,21.0,56.35,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,3.736622,3.62757,3.736622,0.128041,0.0514823,0,0.596124,0.647254,16.2538,2,8.12692,0,3,5.32311e-09,1
33,1228.01,668.95,13.9806,1.51988,23.0,56.46,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.4841487374763764,annealing_T=75_h=25,20260531-095134,previous_detection,1.5509,1.0139,1.5509,0.128041,0.0514823,0,0.596124,0.647254,16.2538,2,8.12692,0,3,5.32311e-09,1
34,1242.2,153.93,34.3869,1.32117,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.555190795224493,annealing_T=100_h=25,20260702-101218,phase_detection,1.6072,1.2093,1.6072,0.0641139,0.00728486,0.0130001,11.6593,1.75622,2.60915,2,1.30458,0,3,3.87254e-07,1
34,1242.2,153.93,40.7456,1.35005,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.555190795224493,annealing_T=100_h=25,20260702-101218,phase_detection,1.449,3.9128,3.9128,0.0641139,0.00728486,0.0130001,11.6593,1.75622,2.60915,2,1.30458,0,3,3.87254e-07,1
34,1242.2,153.93,43.274,1.31129,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.555190795224493,annealing_T=100_h=25,20260702-101218,phase_detection,9.6939,2.5617,9.6939,0.0641139,0.00728486,0.0130001,11.6593,1.75622,2.60915,2,1.30458,0,3,3.87254e-07,1
34,1242.2,153.93,51.5947,1.38867,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.555190795224493,annealing_T=100_h=25,20260702-101218,phase_detection,0.4184,0.7106,0.7106,0.0641139,0.00728486,0.0130001,11.6593,1.75622,2.60915,2,1.30458,0,3,3.87254e-07,1
35,1245.35,483.98,119.161,0.95894,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.435590277530208,annealing_T=100_h=25,20260702-101218,phase_detection,13.158,1.199,13.158,0.102966,0.00147778,0.00490244,18.4998,0.574133,458.122,2,229.061,0,3,1.83396e-06,1
35,1245.35,483.98,117.88,0.813683,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.435590277530208,annealing_T=100_h=25,20260702-101218,phase_detection,1.882,4.277,4.277,0.102966,0.00147778,0.00490244,18.4998,0.574133,458.122,2,229.061,0,3,1.83396e-06,1
35,1245.35,483.98,166.609,1.13156,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.435590277530208,annealing_T=100_h=25,20260702-101218,phase_detection,5.012,2.701,5.012,0.102966,0.00147778,0.00490244,18.4998,0.574133,458.122,2,229.061,0,3,1.83396e-06,1
35,1245.35,483.98,199.156,0.930938,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.435590277530208,annealing_T=100_h=25,20260702-101218,phase_detection,8.047,3.544,8.047,0.102966,0.00147778,0.00490244,18.4998,0.574133,458.122,2,229.061,0,3,1.83396e-06,1
36,1255.97,595.66,33.916,1.1555,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.779820138066612,annealing_T=100_h=25,20260702-101218,phase_detection,3.7715,1.1176,3.7715,0.0294023,0.00611001,0.02836,25.0977,3.09556,276.988,2,138.494,0,3,1.13799e-08,1
36,1255.97,595.66,60.986,1.26048,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.779820138066612,annealing_T=100_h=25,20260702-101218,phase_detection,0.015,0.3817,0.3817,0.0294023,0.00611001,0.02836,25.0977,3.09556,276.988,2,138.494,0,3,1.13799e-08,1
36,1255.97,595.66,37.0995,1.32061,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.779820138066612,annealing_T=100_h=25,20260702-101218,phase_detection,2.0573,3.683,3.683,0.0294023,0.00611001,0.02836,25.0977,3.09556,276.988,2,138.494,0,3,1.13799e-08,1
36,1255.97,595.66,49.7314,1.33966,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.779820138066612,annealing_T=100_h=25,20260702-101218,phase_detection,12.2912,8.7971,12.2912,0.0294023,0.00611001,0.02836,25.0977,3.09556,276.988,2,138.494,0,3,1.13799e-08,1
37,1255.51,234.77,-1.38814,0.927454,17.0,56.13,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.0,before_annealing,20260514-062228,previous_detection,4.65127,4.27455,4.65127,0.00718851,0.0426851,0.194052,-3.08442,2.67102,231.387,2,115.694,0,3,8.00945e-09,1
37,1255.51,234.77,-0.437681,1.0076,19.0,56.24,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.0,before_annealing,20260514-062228,previous_detection,4.236829,3.282601,4.236829,0.00718851,0.0426851,0.194052,-3.08442,2.67102,231.387,2,115.694,0,3,8.00945e-09,1
37,1255.51,234.77,-15.9528,0.970703,21.0,56.35,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.0,before_annealing,20260514-062228,previous_detection,4.2455,3.4968,4.2455,0.00718851,0.0426851,0.194052,-3.08442,2.67102,231.387,2,115.694,0,3,8.00945e-09,1
37,1255.51,234.77,3.50347,0.967159,23.0,56.46,annealing_T=100_h=25,absent,absent,20.0,1256.6370614359173,20260702-101218,0.0,before_annealing,20260514-062228,previous_detection,6.69247,1.07306,6.69247,0.00718851,0.0426851,0.194052,-3.08442,2.67102,231.387,2,115.694,0,3,8.00945e-09,1
38,1267.76,413.31,25.5743,1.10502,17.0,56.13,annealing_T=100_h=25,present,reappeared,20.0,1256.6370614359173,20260702-101218,2.3740261161158553,annealing_T=100_h=25,20260702-101218,phase_detection,4.9479,0.4951,4.9479,0.0843679,0.00733003,0.0602881,6.27038,0.967624,21.0309,2,10.5155,0,3,1.13055e-09,1
38,1267.76,413.31,29.0408,1.23607,19.0,56.24,annealing_T=100_h=25,present,reappeared,20.0,1256.6370614359173,20260702-101218,2.3740261161158553,annealing_T=100_h=25,20260702-101218,phase_detection,8.7275,0.1746,8.7275,0.0843679,0.00733003,0.0602881,6.27038,0.967624,21.0309,2,10.5155,0,3,1.13055e-09,1
38,1267.76,413.31,40.81,1.04117,21.0,56.35,annealing_T=100_h=25,present,reappeared,20.0,1256.6370614359173,20260702-101218,2.3740261161158553,annealing_T=100_h=25,20260702-101218,phase_detection,2.6514,0.0885,2.6514,0.0843679,0.00733003,0.0602881,6.27038,0.967624,21.0309,2,10.5155,0,3,1.13055e-09,1
38,1267.76,413.31,41.6754,1.07405,23.0,56.46,annealing_T=100_h=25,present,reappeared,20.0,1256.6370614359173,20260702-101218,2.3740261161158553,annealing_T=100_h=25,20260702-101218,phase_detection,2.7571,3.1409,3.1409,0.0843679,0.00733003,0.0602881,6.27038,0.967624,21.0309,2,10.5155,0,3,1.13055e-09,1
39,1287.56,876.27,7.22436,0.971818,17.0,56.13,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,1.95971,3.22014,3.22014,0.427677,0.0804864,0,0.00112336,0.00204585,41.9056,2,20.9528,0,3,1.54424e-07,1
39,1287.56,876.27,1.04025,1.05291,19.0,56.24,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,0.804633,7.18132,7.18132,0.427677,0.0804864,0,0.00112336,0.00204585,41.9056,2,20.9528,0,3,1.54424e-07,1
39,1287.56,876.27,7.57184,1.10972,21.0,56.35,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,6.1845,5.00526,6.1845,0.427677,0.0804864,0,0.00112336,0.00204585,41.9056,2,20.9528,0,3,1.54424e-07,1
39,1287.56,876.27,21.4874,1.01155,23.0,56.46,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,0.3623534186398592,annealing_T=100_h=5,20260612-001017,previous_detection,1.1539,1.6605,1.6605,0.427677,0.0804864,0,0.00112336,0.00204585,41.9056,2,20.9528,0,3,1.54424e-07,1
40,1293.85,320.47,61.0535,1.04747,17.0,56.13,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.844855005092494,annealing_T=100_h=25,20260702-101218,phase_detection,6.5983,0.5913,6.5983,0.0652099,0.00378869,0.00725072,19.852,1.52701,15.1457,2,7.57286,0,3,4.43332e-07,1
40,1293.85,320.47,69.1422,1.19584,19.0,56.24,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.844855005092494,annealing_T=100_h=25,20260702-101218,phase_detection,1.467,2.2732,2.2732,0.0652099,0.00378869,0.00725072,19.852,1.52701,15.1457,2,7.57286,0,3,4.43332e-07,1
40,1293.85,320.47,74.3447,1.18715,21.0,56.35,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.844855005092494,annealing_T=100_h=25,20260702-101218,phase_detection,10.3581,1.6699,10.3581,0.0652099,0.00378869,0.00725072,19.852,1.52701,15.1457,2,7.57286,0,3,4.43332e-07,1
40,1293.85,320.47,91.9066,1.4312,23.0,56.46,annealing_T=100_h=25,present,present,20.0,1256.6370614359173,20260702-101218,2.844855005092494,annealing_T=100_h=25,20260702-101218,phase_detection,5.43,6.0518,6.0518,0.0652099,0.00378869,0.00725072,19.852,1.52701,15.1457,2,7.57286,0,3,4.43332e-07,1
41,1321.6,76.13,26.4333,1.53202,17.0,56.13,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,2.4262,2.6693,2.6693,0.0755228,0.00908834,0.0143732,8.00458,1.51252,7.86935,2,3.93467,0,3,9.75304e-08,1
41,1321.6,76.13,36.3845,1.28279,19.0,56.24,annealing_T=100_h=25,absent,disappeared,20.0,1256.6370614359173,20260702-101218,0.1964688270438712,annealing_T=100_h=5,20260612-001017,previous_detection,2.8174,4.4786,4.4786,0.0755228,0.00908834,0.0143732,8.00458,1.51252,7.86935,2,3.93467,0,3,9.75304e-08,1
