spot,x,y,luminosity,error,T,v,v_fin
0,2.11,737.72,2.79898,3.08163,20,52.3,1.0
0,2.11,737.72,7.335,3.32804,20,53.3,2.0
0,2.11,737.72,14.8456,3.59719,20,54.3,3.0
0,2.11,737.72,26.5376,3.65767,20,55.3,4.0
0,2.11,737.72,41.3707,4.09573,20,56.3,5.0
0,2.11,737.72,77.8135,5.03429,20,58.3,7.0
1,2.99,449.56,0.439787,2.44765,20,52.3,1.0
1,2.99,449.56,1.60102,2.57527,20,53.3,2.0
1,2.99,449.56,3.80536,2.70782,20,54.3,3.0
1,2.99,449.56,10.263,2.93404,20,55.3,4.0
1,2.99,449.56,15.4809,3.26727,20,56.3,5.0
1,2.99,449.56,32.3939,3.81112,20,58.3,7.0
2,38.7,639.62,-0.615814,1.88003,20,52.3,1.0
2,38.7,639.62,0.50604,1.97706,20,53.3,2.0
2,38.7,639.62,2.8528,2.2837,20,54.3,3.0
2,38.7,639.62,4.80426,2.48378,20,55.3,4.0
2,38.7,639.62,9.68973,2.667,20,56.3,5.0
2,38.7,639.62,20.1681,3.19435,20,58.3,7.0
3,57.73,535.05,42.4099,18.9559,20,52.3,1.0
3,57.73,535.05,138.729,20.2116,20,53.3,2.0
3,57.73,535.05,274.0,21.7283,20,54.3,3.0
3,57.73,535.05,426.932,24.0038,20,55.3,4.0
3,57.73,535.05,603.703,27.3053,20,56.3,5.0
3,57.73,535.05,1111.01,36.5258,20,58.3,7.0
4,58.39,1068.87,16.3334,13.8093,20,52.3,1.0
4,58.39,1068.87,73.5622,13.8621,20,53.3,2.0
4,58.39,1068.87,152.528,15.2094,20,54.3,3.0
4,58.39,1068.87,231.696,16.2054,20,55.3,4.0
4,58.39,1068.87,322.569,18.3068,20,56.3,5.0
4,58.39,1068.87,561.356,23.2136,20,58.3,7.0
5,58.49,577.24,110.545,31.2166,20,52.3,1.0
5,58.49,577.24,374.963,32.2067,20,53.3,2.0
5,58.49,577.24,762.234,35.6336,20,54.3,3.0
5,58.49,577.24,1278.74,39.0578,20,55.3,4.0
5,58.49,577.24,1886.43,45.5976,20,56.3,5.0
5,58.49,577.24,3679.57,63.857,20,58.3,7.0
6,63.43,556.03,36.012,24.765,20,52.3,1.0
6,63.43,556.03,127.655,24.7077,20,53.3,2.0
6,63.43,556.03,345.61,28.5006,20,54.3,3.0
6,63.43,556.03,576.304,29.9986,20,55.3,4.0
6,63.43,556.03,873.549,34.3108,20,56.3,5.0
6,63.43,556.03,2205.37,49.3461,20,58.3,7.0
7,65.8,1053.01,4.58691,4.43692,20,52.3,1.0
7,65.8,1053.01,8.38769,4.41199,20,53.3,2.0
7,65.8,1053.01,20.6557,4.73355,20,54.3,3.0
7,65.8,1053.01,27.0844,5.17107,20,55.3,4.0
7,65.8,1053.01,45.2549,5.74363,20,56.3,5.0
7,65.8,1053.01,83.8432,7.37925,20,58.3,7.0
8,69.23,813.71,40.6783,25.6813,20,52.3,1.0
8,69.23,813.71,138.04,26.4408,20,53.3,2.0
8,69.23,813.71,262.733,29.4261,20,54.3,3.0
8,69.23,813.71,425.546,31.7203,20,55.3,4.0
8,69.23,813.71,632.157,35.8063,20,56.3,5.0
8,69.23,813.71,2378.82,140.384,20,58.3,7.0
9,78.31,100.8,5.64923,6.05904,20,52.3,1.0
9,78.31,100.8,13.1074,6.4124,20,53.3,2.0
9,78.31,100.8,28.6781,7.45211,20,54.3,3.0
9,78.31,100.8,43.3326,7.38656,20,55.3,4.0
9,78.31,100.8,75.2937,8.64908,20,56.3,5.0
9,78.31,100.8,157.088,11.051,20,58.3,7.0
10,94.26,359.82,-1.01571,12.7697,20,52.3,1.0
10,94.26,359.82,11.393,14.1398,20,53.3,2.0
10,94.26,359.82,57.3404,15.4407,20,54.3,3.0
10,94.26,359.82,107.589,16.0435,20,55.3,4.0
10,94.26,359.82,172.615,17.2597,20,56.3,5.0
10,94.26,359.82,333.34,21.6247,20,58.3,7.0
11,114.26,324.08,1.89931,2.60012,20,52.3,1.0
11,114.26,324.08,3.23481,2.5772,20,53.3,2.0
11,114.26,324.08,7.55149,2.7865,20,54.3,3.0
11,114.26,324.08,10.1042,3.32006,20,55.3,4.0
11,114.26,324.08,11.5339,3.41066,20,56.3,5.0
11,114.26,324.08,25.8059,4.02209,20,58.3,7.0
12,138.27,261.67,4.37762,4.69665,20,52.3,1.0
12,138.27,261.67,10.2398,4.92383,20,53.3,2.0
12,138.27,261.67,20.5827,5.14412,20,54.3,3.0
12,138.27,261.67,32.2889,5.6132,20,55.3,4.0
12,138.27,261.67,41.0116,6.26965,20,56.3,5.0
12,138.27,261.67,69.4547,7.65103,20,58.3,7.0
13,153.16,916.5,28.2153,14.2311,20,52.3,1.0
13,153.16,916.5,103.882,15.1643,20,53.3,2.0
13,153.16,916.5,177.139,16.4745,20,54.3,3.0
13,153.16,916.5,284.839,18.2414,20,55.3,4.0
13,153.16,916.5,392.841,19.802,20,56.3,5.0
13,153.16,916.5,663.043,25.7515,20,58.3,7.0
14,176.72,948.55,11.9277,17.3488,20,52.3,1.0
14,176.72,948.55,57.2213,18.7027,20,53.3,2.0
14,176.72,948.55,152.838,19.9101,20,54.3,3.0
14,176.72,948.55,281.826,21.137,20,55.3,4.0
14,176.72,948.55,466.97,24.645,20,56.3,5.0
14,176.72,948.55,1082.4,31.8256,20,58.3,7.0
15,180.96,175.94,157.319,68.5676,20,52.3,1.0
15,180.96,175.94,633.738,73.5981,20,53.3,2.0
15,180.96,175.94,1522.87,81.3127,20,54.3,3.0
15,180.96,175.94,2896.68,88.5412,20,55.3,4.0
15,180.96,175.94,4898.35,102.385,20,56.3,5.0
15,180.96,175.94,11889.7,144.628,20,58.3,7.0
16,193.72,523.96,7.30655,14.1828,20,52.3,1.0
16,193.72,523.96,39.3009,14.5206,20,53.3,2.0
16,193.72,523.96,91.3074,15.9645,20,54.3,3.0
16,193.72,523.96,172.412,17.3165,20,55.3,4.0
16,193.72,523.96,283.247,19.7223,20,56.3,5.0
16,193.72,523.96,663.368,25.6781,20,58.3,7.0
17,197.47,60.58,11.0764,6.99342,20,52.3,1.0
17,197.47,60.58,36.0062,7.25378,20,53.3,2.0
17,197.47,60.58,62.6609,7.82206,20,54.3,3.0
17,197.47,60.58,88.9171,8.67533,20,55.3,4.0
17,197.47,60.58,120.989,9.72966,20,56.3,5.0
17,197.47,60.58,191.909,11.6849,20,58.3,7.0
18,216.56,923.85,0.1955,1.69216,20,52.3,1.0
18,216.56,923.85,1.42391,1.78033,20,53.3,2.0
18,216.56,923.85,1.89327,1.93843,20,54.3,3.0
18,216.56,923.85,5.80857,2.20722,20,55.3,4.0
18,216.56,923.85,10.4766,2.58067,20,56.3,5.0
18,216.56,923.85,19.8966,3.07004,20,58.3,7.0
19,230.77,88.87,2.6606,5.63289,20,52.3,1.0
19,230.77,88.87,8.03194,5.77651,20,53.3,2.0
19,230.77,88.87,21.8799,6.32234,20,54.3,3.0
19,230.77,88.87,33.8688,6.84352,20,55.3,4.0
19,230.77,88.87,59.2678,7.60256,20,56.3,5.0
19,230.77,88.87,137.151,9.58745,20,58.3,7.0
20,233.43,761.06,1.12483,3.69946,20,52.3,1.0
20,233.43,761.06,3.10537,3.98194,20,53.3,2.0
20,233.43,761.06,8.17537,4.3851,20,54.3,3.0
20,233.43,761.06,14.6444,4.46653,20,55.3,4.0
20,233.43,761.06,27.5429,5.1446,20,56.3,5.0
20,233.43,761.06,62.5783,6.23121,20,58.3,7.0
21,235.56,247.67,41.6294,22.4705,20,52.3,1.0
21,235.56,247.67,156.248,23.2865,20,53.3,2.0
21,235.56,247.67,298.621,25.997,20,54.3,3.0
21,235.56,247.67,508.706,28.3113,20,55.3,4.0
21,235.56,247.67,754.57,33.6909,20,56.3,5.0
21,235.56,247.67,1772.78,47.7836,20,58.3,7.0
22,253.35,355.4,9.24577,11.5632,20,52.3,1.0
22,253.35,355.4,26.2368,12.0745,20,53.3,2.0
22,253.35,355.4,69.1199,13.2808,20,54.3,3.0
22,253.35,355.4,123.022,14.0181,20,55.3,4.0
22,253.35,355.4,194.816,15.6907,20,56.3,5.0
22,253.35,355.4,449.4,20.5514,20,58.3,7.0
23,275.32,23.25,0.402285,11.2825,20,52.3,1.0
23,275.32,23.25,7.64948,12.2778,20,53.3,2.0
23,275.32,23.25,18.2133,13.2427,20,54.3,3.0
23,275.32,23.25,49.0874,14.0106,20,55.3,4.0
23,275.32,23.25,117.954,15.4824,20,56.3,5.0
23,275.32,23.25,373.078,19.8736,20,58.3,7.0
24,334.47,291.05,4.04669,4.09406,20,52.3,1.0
24,334.47,291.05,12.9389,4.08998,20,53.3,2.0
24,334.47,291.05,17.4816,4.79781,20,54.3,3.0
24,334.47,291.05,24.6357,4.74225,20,55.3,4.0
24,334.47,291.05,33.7903,5.2234,20,56.3,5.0
24,334.47,291.05,49.0824,6.15188,20,58.3,7.0
25,348.21,44.51,-0.466174,3.68804,20,52.3,1.0
25,348.21,44.51,5.02496,3.86461,20,53.3,2.0
25,348.21,44.51,9.85776,4.0042,20,54.3,3.0
25,348.21,44.51,13.0576,4.43881,20,55.3,4.0
25,348.21,44.51,24.2135,4.64268,20,56.3,5.0
25,348.21,44.51,44.0412,5.7064,20,58.3,7.0
26,358.05,850.0,12.2772,11.7042,20,52.3,1.0
26,358.05,850.0,31.8192,12.4388,20,53.3,2.0
26,358.05,850.0,71.6989,13.4574,20,54.3,3.0
26,358.05,850.0,124.715,14.0342,20,55.3,4.0
26,358.05,850.0,208.443,16.1895,20,56.3,5.0
26,358.05,850.0,471.834,22.3779,20,58.3,7.0
27,374.64,372.91,2.0743,3.70591,20,52.3,1.0
27,374.64,372.91,3.14363,3.89544,20,53.3,2.0
27,374.64,372.91,9.35637,4.11965,20,54.3,3.0
27,374.64,372.91,12.0576,4.42018,20,55.3,4.0
27,374.64,372.91,20.3907,4.78923,20,56.3,5.0
27,374.64,372.91,44.6435,6.07045,20,58.3,7.0
28,412.24,762.07,3.15973,5.57714,20,52.3,1.0
28,412.24,762.07,4.86512,5.35802,20,53.3,2.0
28,412.24,762.07,10.7812,6.1809,20,54.3,3.0
28,412.24,762.07,20.2766,6.52947,20,55.3,4.0
28,412.24,762.07,36.3924,7.26023,20,56.3,5.0
28,412.24,762.07,86.6818,9.54074,20,58.3,7.0
29,417.57,552.86,2.07395,2.40636,20,52.3,1.0
29,417.57,552.86,5.97083,2.73322,20,53.3,2.0
29,417.57,552.86,9.61302,2.97527,20,54.3,3.0
29,417.57,552.86,14.1947,3.163,20,55.3,4.0
29,417.57,552.86,19.9186,3.43693,20,56.3,5.0
29,417.57,552.86,29.9595,4.07488,20,58.3,7.0
30,418.05,951.37,14.2709,9.30911,20,52.3,1.0
30,418.05,951.37,41.738,9.68063,20,53.3,2.0
30,418.05,951.37,83.7863,10.7541,20,54.3,3.0
30,418.05,951.37,132.448,11.2645,20,55.3,4.0
30,418.05,951.37,186.726,12.8794,20,56.3,5.0
30,418.05,951.37,316.928,16.0161,20,58.3,7.0
31,423.32,76.15,-1.40086,8.93491,20,52.3,1.0
31,423.32,76.15,9.22107,9.07412,20,53.3,2.0
31,423.32,76.15,29.2888,10.2473,20,54.3,3.0
31,423.32,76.15,66.1312,10.4485,20,55.3,4.0
31,423.32,76.15,107.186,11.6879,20,56.3,5.0
31,423.32,76.15,208.912,14.6908,20,58.3,7.0
32,429.4,489.62,63.0677,25.8347,20,52.3,1.0
32,429.4,489.62,204.978,26.3961,20,53.3,2.0
32,429.4,489.62,449.732,29.9276,20,54.3,3.0
32,429.4,489.62,773.388,32.0705,20,55.3,4.0
32,429.4,489.62,1214.8,37.0721,20,56.3,5.0
32,429.4,489.62,2449.01,51.1337,20,58.3,7.0
33,456.62,770.21,6.88384,4.92101,20,52.3,1.0
33,456.62,770.21,15.522,4.61729,20,53.3,2.0
33,456.62,770.21,24.3105,5.1748,20,54.3,3.0
33,456.62,770.21,38.7363,5.81866,20,55.3,4.0
33,456.62,770.21,49.5638,6.46401,20,56.3,5.0
33,456.62,770.21,74.0645,7.75228,20,58.3,7.0
34,489.0,100.3,39.7576,34.077,20,52.3,1.0
34,489.0,100.3,188.47,36.605,20,53.3,2.0
34,489.0,100.3,421.65,39.4323,20,54.3,3.0
34,489.0,100.3,872.082,42.0574,20,55.3,4.0
34,489.0,100.3,1458.06,48.9898,20,56.3,5.0
34,489.0,100.3,3402.57,66.0947,20,58.3,7.0
35,502.65,12.69,1.5326,2.95078,20,52.3,1.0
35,502.65,12.69,5.44377,3.07685,20,53.3,2.0
35,502.65,12.69,12.0019,3.34249,20,54.3,3.0
35,502.65,12.69,14.2883,3.43374,20,55.3,4.0
35,502.65,12.69,20.4573,3.79696,20,56.3,5.0
35,502.65,12.69,34.496,4.61864,20,58.3,7.0
36,505.5,1001.08,5.73907,5.25435,20,52.3,1.0
36,505.5,1001.08,13.5874,5.17253,20,53.3,2.0
36,505.5,1001.08,30.8962,5.55568,20,54.3,3.0
36,505.5,1001.08,45.0806,6.07715,20,55.3,4.0
36,505.5,1001.08,56.3015,6.57989,20,56.3,5.0
36,505.5,1001.08,90.709,8.12365,20,58.3,7.0
37,508.0,141.46,1.38269,9.39863,20,52.3,1.0
37,508.0,141.46,14.8777,9.71607,20,53.3,2.0
37,508.0,141.46,53.4487,10.5872,20,54.3,3.0
37,508.0,141.46,111.326,11.2389,20,55.3,4.0
37,508.0,141.46,185.699,13.0134,20,56.3,5.0
37,508.0,141.46,341.623,16.7881,20,58.3,7.0
38,513.05,851.26,1.51137,3.02529,20,52.3,1.0
38,513.05,851.26,5.22864,3.25062,20,53.3,2.0
38,513.05,851.26,9.23637,3.48507,20,54.3,3.0
38,513.05,851.26,13.1423,3.71786,20,55.3,4.0
38,513.05,851.26,19.4948,4.17798,20,56.3,5.0
38,513.05,851.26,34.3596,4.91455,20,58.3,7.0
39,515.95,884.84,60.6107,26.7268,20,52.3,1.0
39,515.95,884.84,227.329,27.6354,20,53.3,2.0
39,515.95,884.84,496.242,30.6308,20,54.3,3.0
39,515.95,884.84,876.233,34.835,20,55.3,4.0
39,515.95,884.84,1361.07,40.8433,20,56.3,5.0
39,515.95,884.84,2735.3,55.3932,20,58.3,7.0
40,571.64,124.56,0.123121,1.84673,20,52.3,1.0
40,571.64,124.56,1.48263,1.94992,20,53.3,2.0
40,571.64,124.56,4.33871,2.08262,20,54.3,3.0
40,571.64,124.56,6.39289,2.22018,20,55.3,4.0
40,571.64,124.56,9.82132,2.17069,20,56.3,5.0
40,571.64,124.56,18.0209,2.91534,20,58.3,7.0
41,596.14,529.58,-0.859971,3.39029,20,52.3,1.0
41,596.14,529.58,2.30529,3.46358,20,53.3,2.0
41,596.14,529.58,5.33731,3.76947,20,54.3,3.0
41,596.14,529.58,17.4848,4.38621,20,55.3,4.0
41,596.14,529.58,29.9008,4.70539,20,56.3,5.0
41,596.14,529.58,60.4918,5.76803,20,58.3,7.0
42,608.99,337.57,4.39181,3.21305,20,52.3,1.0
