spot,x,y,luminosity,error,T,v,phase,detection,status,integration_radius,integration_area,run_number,match_distance,geometry_source_phase,geometry_source_run,geometry_mode,v_fin,deltaL1,deltaL2,deltaL,B,B_stat_error,deltaB,A,A_stat_error,fit_chi2,fit_ndf,fit_chi2ndf,fit_status,covmatrix_status,edm,fit_converged
13,416.35,548.47,12.5579,1.51456,20.0,55.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,4.0,2.3397,1.8289,2.3397,0.256825,0.150364,0.612791,5.7616,1.05504,35.3583,4,8.83958,0,3,7.04311e-08,1
13,416.35,548.47,4.60225,1.6591,20.0,56.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,5.0,2.46479,1.77714,2.46479,0.256825,0.150364,0.612791,5.7616,1.05504,35.3583,4,8.83958,0,3,7.04311e-08,1
13,416.35,548.47,14.6269,2.09671,20.0,58.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,2.0678491240899852,annealing_T=75_h=25,20260530-001924,previous_detection,7.0,4.9692,0.2036,4.9692,0.256825,0.150364,0.612791,5.7616,1.05504,35.3583,4,8.83958,0,3,7.04311e-08,1
14,424.55,70.4,-4.1504,0.89154,20.0,52.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.8467525357852796,annealing_T=125_h=5,20260723-075232,previous_detection,1.0,5.46269,1.76177,5.46269,3.06189,0.079601,0.138602,0.245189,0.0365946,54.892,4,13.723,0,3,9.00904e-10,1
14,424.55,70.4,2.61633,0.927941,20.0,53.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.8467525357852796,annealing_T=125_h=5,20260723-075232,previous_detection,2.0,1.45041,0.18513,1.45041,3.06189,0.079601,0.138602,0.245189,0.0365946,54.892,4,13.723,0,3,9.00904e-10,1
14,424.55,70.4,2.99198,1.00692,20.0,54.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.8467525357852796,annealing_T=125_h=5,20260723-075232,previous_detection,3.0,0.11239,4.35889,4.35889,3.06189,0.079601,0.138602,0.245189,0.0365946,54.892,4,13.723,0,3,9.00904e-10,1
14,424.55,70.4,16.5663,1.17347,20.0,55.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.8467525357852796,annealing_T=125_h=5,20260723-075232,previous_detection,4.0,4.6317,0.0601,4.6317,3.06189,0.079601,0.138602,0.245189,0.0365946,54.892,4,13.723,0,3,9.00904e-10,1
14,424.55,70.4,38.8953,1.40951,20.0,56.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.8467525357852796,annealing_T=125_h=5,20260723-075232,previous_detection,5.0,0.0244,2.9818,2.9818,3.06189,0.079601,0.138602,0.245189,0.0365946,54.892,4,13.723,0,3,9.00904e-10,1
14,424.55,70.4,93.5436,1.57301,20.0,58.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.8467525357852796,annealing_T=125_h=5,20260723-075232,previous_detection,7.0,6.6429,4.1519,6.6429,3.06189,0.079601,0.138602,0.245189,0.0365946,54.892,4,13.723,0,3,9.00904e-10,1
15,429.87,483.87,9.58856,1.01883,20.0,52.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,3.1184932259024976,annealing_T=125_h=25,20260827-053720,phase_detection,1.0,2.12426,1.60779,2.12426,1.75025,0.015386,0.0289289,8.27823,0.225311,50.4961,4,12.624,0,3,8.24999e-07,1
15,429.87,483.87,24.1191,1.06929,20.0,53.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,3.1184932259024976,annealing_T=125_h=25,20260827-053720,phase_detection,2.0,3.8356,1.3516,3.8356,1.75025,0.015386,0.0289289,8.27823,0.225311,50.4961,4,12.624,0,3,8.24999e-07,1
15,429.87,483.87,58.736,1.1542,20.0,54.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,3.1184932259024976,annealing_T=125_h=25,20260827-053720,phase_detection,3.0,0.1043,0.3465,0.3465,1.75025,0.015386,0.0289289,8.27823,0.225311,50.4961,4,12.624,0,3,8.24999e-07,1
15,429.87,483.87,90.0432,1.17048,20.0,55.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,3.1184932259024976,annealing_T=125_h=25,20260827-053720,phase_detection,4.0,0.7539,0.3023,0.7539,1.75025,0.015386,0.0289289,8.27823,0.225311,50.4961,4,12.624,0,3,8.24999e-07,1
15,429.87,483.87,144.954,1.38842,20.0,56.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,3.1184932259024976,annealing_T=125_h=25,20260827-053720,phase_detection,5.0,2.217,3.834,3.834,1.75025,0.015386,0.0289289,8.27823,0.225311,50.4961,4,12.624,0,3,8.24999e-07,1
15,429.87,483.87,247.61,1.44256,20.0,58.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,3.1184932259024976,annealing_T=125_h=25,20260827-053720,phase_detection,7.0,2.305,5.32,5.32,1.75025,0.015386,0.0289289,8.27823,0.225311,50.4961,4,12.624,0,3,8.24999e-07,1
16,502.6,998.15,-0.387566,0.814871,20.0,52.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.8544588931013085,annealing_T=100_h=5,20260610-203538,previous_detection,1.0,4.184916,0.102645,4.184916,0.658873,0.0661152,0.21705,-4.85817,0.476711,241.127,4,60.2816,0,3,1.39421e-06,1
16,502.6,998.15,-4.09658,0.991053,20.0,53.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.8544588931013085,annealing_T=100_h=5,20260610-203538,previous_detection,2.0,3.60893,5.10778,5.10778,0.658873,0.0661152,0.21705,-4.85817,0.476711,241.127,4,60.2816,0,3,1.39421e-06,1
16,502.6,998.15,-22.9599,1.0265,20.0,54.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.8544588931013085,annealing_T=100_h=5,20260610-203538,previous_detection,3.0,3.1193,7.5728,7.5728,0.658873,0.0661152,0.21705,-4.85817,0.476711,241.127,4,60.2816,0,3,1.39421e-06,1
16,502.6,998.15,-10.0108,1.08099,20.0,55.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.8544588931013085,annealing_T=100_h=5,20260610-203538,previous_detection,4.0,0.7532,1.89733,1.89733,0.658873,0.0661152,0.21705,-4.85817,0.476711,241.127,4,60.2816,0,3,1.39421e-06,1
16,502.6,998.15,-16.0981,1.2213,20.0,56.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.8544588931013085,annealing_T=100_h=5,20260610-203538,previous_detection,5.0,6.0551,9.65137,9.65137,0.658873,0.0661152,0.21705,-4.85817,0.476711,241.127,4,60.2816,0,3,1.39421e-06,1
16,502.6,998.15,-8.05979,1.65884,20.0,58.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.8544588931013085,annealing_T=100_h=5,20260610-203538,previous_detection,7.0,7.83921,3.95117,7.83921,0.658873,0.0661152,0.21705,-4.85817,0.476711,241.127,4,60.2816,0,3,1.39421e-06,1
17,596.16,526.59,0.615048,1.02593,20.0,52.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,1.0,1.282022,2.047912,2.047912,3.22066,0.162442,0.289027,0.0947178,0.0290243,165.117,4,41.2792,0,3,6.48638e-09,1
17,596.16,526.59,-4.03158,1.13573,20.0,53.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,2.0,2.12542,1.73643,2.12542,3.22066,0.162442,0.289027,0.0947178,0.0290243,165.117,4,41.2792,0,3,6.48638e-09,1
17,596.16,526.59,-9.80668,1.22587,20.0,54.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,3.0,2.25286,5.64401,5.64401,3.22066,0.162442,0.289027,0.0947178,0.0290243,165.117,4,41.2792,0,3,6.48638e-09,1
17,596.16,526.59,12.0639,1.27759,20.0,55.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,4.0,0.1596,0.1364,0.1596,3.22066,0.162442,0.289027,0.0947178,0.0290243,165.117,4,41.2792,0,3,6.48638e-09,1
17,596.16,526.59,24.0119,1.52905,20.0,56.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,5.0,1.4789,2.3984,2.3984,3.22066,0.162442,0.289027,0.0947178,0.0290243,165.117,4,41.2792,0,3,6.48638e-09,1
17,596.16,526.59,47.5787,1.72493,20.0,58.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.4968299836654133,annealing_T=75_h=5,20260520-085312,previous_detection,7.0,3.2876,1.6927,3.2876,3.22066,0.162442,0.289027,0.0947178,0.0290243,165.117,4,41.2792,0,3,6.48638e-09,1
18,609.71,336.02,-1.34475,0.856005,20.0,52.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.5188448708428496,annealing_T=100_h=5,20260610-203538,previous_detection,1.0,2.29704,3.10967,3.10967,1.69807,0.114544,0.311163,1.0731,0.211036,68.0305,4,17.0076,0,3,3.73876e-07,1
18,609.71,336.02,-2.78037,1.04673,20.0,53.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.5188448708428496,annealing_T=100_h=5,20260610-203538,previous_detection,2.0,1.26147,1.36267,1.36267,1.69807,0.114544,0.311163,1.0731,0.211036,68.0305,4,17.0076,0,3,3.73876e-07,1
18,609.71,336.02,12.0875,1.11406,20.0,54.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.5188448708428496,annealing_T=100_h=5,20260610-203538,previous_detection,3.0,2.8944,1.4778,2.8944,1.69807,0.114544,0.311163,1.0731,0.211036,68.0305,4,17.0076,0,3,3.73876e-07,1
18,609.71,336.02,12.3001,1.13244,20.0,55.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.5188448708428496,annealing_T=100_h=5,20260610-203538,previous_detection,4.0,0.8014,0.5532,0.8014,1.69807,0.114544,0.311163,1.0731,0.211036,68.0305,4,17.0076,0,3,3.73876e-07,1
18,609.71,336.02,17.3506,1.37684,20.0,56.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.5188448708428496,annealing_T=100_h=5,20260610-203538,previous_detection,5.0,1.7889,4.6374,4.6374,1.69807,0.114544,0.311163,1.0731,0.211036,68.0305,4,17.0076,0,3,3.73876e-07,1
18,609.71,336.02,26.9468,1.75527,20.0,58.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.5188448708428496,annealing_T=100_h=5,20260610-203538,previous_detection,7.0,2.107,5.243,5.243,1.69807,0.114544,0.311163,1.0731,0.211036,68.0305,4,17.0076,0,3,3.73876e-07,1
19,649.79,437.16,6.47239,1.06868,20.0,52.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,3.222188697143582,annealing_T=125_h=25,20260827-053720,phase_detection,1.0,1.04891,0.54883,1.04891,1.37403,0.023701,0.0663199,9.44771,0.3706,27.6283,4,6.90708,0,3,7.67294e-06,1
19,649.79,437.16,21.7352,1.07879,20.0,53.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,3.222188697143582,annealing_T=125_h=25,20260827-053720,phase_detection,2.0,5.0955,1.1527,5.0955,1.37403,0.023701,0.0663199,9.44771,0.3706,27.6283,4,6.90708,0,3,7.67294e-06,1
19,649.79,437.16,43.9303,1.21646,20.0,54.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,3.222188697143582,annealing_T=125_h=25,20260827-053720,phase_detection,3.0,3.5073,1.0016,3.5073,1.37403,0.023701,0.0663199,9.44771,0.3706,27.6283,4,6.90708,0,3,7.67294e-06,1
19,649.79,437.16,67.4253,1.31211,20.0,55.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,3.222188697143582,annealing_T=125_h=25,20260827-053720,phase_detection,4.0,1.3531,1.8442,1.8442,1.37403,0.023701,0.0663199,9.44771,0.3706,27.6283,4,6.90708,0,3,7.67294e-06,1
19,649.79,437.16,87.0599,1.53294,20.0,56.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,3.222188697143582,annealing_T=125_h=25,20260827-053720,phase_detection,5.0,1.9335,0.7561,1.9335,1.37403,0.023701,0.0663199,9.44771,0.3706,27.6283,4,6.90708,0,3,7.67294e-06,1
19,649.79,437.16,133.646,1.88221,20.0,58.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,3.222188697143582,annealing_T=125_h=25,20260827-053720,phase_detection,7.0,5.008,1.068,5.008,1.37403,0.023701,0.0663199,9.44771,0.3706,27.6283,4,6.90708,0,3,7.67294e-06,1
20,649.74,571.46,11.9004,0.966197,20.0,52.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.570953130650122,annealing_T=125_h=25,20260827-053720,phase_detection,1.0,2.0404,1.1246,2.0404,2.38425,0.00600672,0.0679924,11.2585,0.118343,250.495,4,62.6237,0,3,2.10815e-06,1
20,649.74,571.46,52.0715,1.04765,20.0,53.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.570953130650122,annealing_T=125_h=25,20260827-053720,phase_detection,2.0,1.1519,1.7729,1.7729,2.38425,0.00600672,0.0679924,11.2585,0.118343,250.495,4,62.6237,0,3,2.10815e-06,1
20,649.74,571.46,165.168,1.26179,20.0,54.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.570953130650122,annealing_T=125_h=25,20260827-053720,phase_detection,3.0,1.497,0.63,1.497,2.38425,0.00600672,0.0679924,11.2585,0.118343,250.495,4,62.6237,0,3,2.10815e-06,1
20,649.74,571.46,312.198,1.22912,20.0,55.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.570953130650122,annealing_T=125_h=25,20260827-053720,phase_detection,4.0,2.745,2.748,2.748,2.38425,0.00600672,0.0679924,11.2585,0.118343,250.495,4,62.6237,0,3,2.10815e-06,1
20,649.74,571.46,503.797,1.7687,20.0,56.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.570953130650122,annealing_T=125_h=25,20260827-053720,phase_detection,5.0,11.64,13.826,13.826,2.38425,0.00600672,0.0679924,11.2585,0.118343,250.495,4,62.6237,0,3,2.10815e-06,1
20,649.74,571.46,1172.83,2.57038,20.0,58.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.570953130650122,annealing_T=125_h=25,20260827-053720,phase_detection,7.0,37.53,60.49,60.49,2.38425,0.00600672,0.0679924,11.2585,0.118343,250.495,4,62.6237,0,3,2.10815e-06,1
21,661.0,685.62,7.00728,0.792021,20.0,52.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,2.8618350756114728,annealing_T=125_h=25,20260827-053720,phase_detection,1.0,4.58452,1.62249,4.58452,2.03708,0.0520612,0.136115,1.71071,0.159117,102.881,4,25.7203,0,3,1.39945e-05,1
21,661.0,685.62,2.03917,0.951786,20.0,53.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,2.8618350756114728,annealing_T=125_h=25,20260827-053720,phase_detection,2.0,1.88594,3.51771,3.51771,2.03708,0.0520612,0.136115,1.71071,0.159117,102.881,4,25.7203,0,3,1.39945e-05,1
21,661.0,685.62,20.7681,1.00365,20.0,54.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,2.8618350756114728,annealing_T=125_h=25,20260827-053720,phase_detection,3.0,0.4814,5.5866,5.5866,2.03708,0.0520612,0.136115,1.71071,0.159117,102.881,4,25.7203,0,3,1.39945e-05,1
21,661.0,685.62,27.2599,1.28077,20.0,55.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,2.8618350756114728,annealing_T=125_h=25,20260827-053720,phase_detection,4.0,2.2725,2.0138,2.2725,2.03708,0.0520612,0.136115,1.71071,0.159117,102.881,4,25.7203,0,3,1.39945e-05,1
21,661.0,685.62,42.1448,1.32699,20.0,56.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,2.8618350756114728,annealing_T=125_h=25,20260827-053720,phase_detection,5.0,4.1262,0.5483,4.1262,2.03708,0.0520612,0.136115,1.71071,0.159117,102.881,4,25.7203,0,3,1.39945e-05,1
21,661.0,685.62,91.6731,1.53549,20.0,58.3,annealing_T=125_h=25,present,reappeared,20.0,1256.6370614359173,20260827-053720,2.8618350756114728,annealing_T=125_h=25,20260827-053720,phase_detection,7.0,1.508,3.6794,3.6794,2.03708,0.0520612,0.136115,1.71071,0.159117,102.881,4,25.7203,0,3,1.39945e-05,1
22,700.01,365.51,6.21265,0.955109,20.0,52.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,1.0,3.28298,2.54283,3.28298,3.60729,0.407954,0.265002,-0.0184569,0.0142472,89.1373,4,22.2843,0,3,8.83063e-07,1
22,700.01,365.51,1.93762,1.08227,20.0,53.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,2.0,1.679351,2.07983,2.07983,3.60729,0.407954,0.265002,-0.0184569,0.0142472,89.1373,4,22.2843,0,3,8.83063e-07,1
22,700.01,365.51,5.40526,1.1101,20.0,54.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,3.0,6.19464,2.70628,6.19464,3.60729,0.407954,0.265002,-0.0184569,0.0142472,89.1373,4,22.2843,0,3,8.83063e-07,1
22,700.01,365.51,-6.6388,1.36404,20.0,55.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,4.0,3.369,3.87924,3.87924,3.60729,0.407954,0.265002,-0.0184569,0.0142472,89.1373,4,22.2843,0,3,8.83063e-07,1
22,700.01,365.51,-7.51562,1.25695,20.0,56.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,5.0,2.2715,1.38935,2.2715,3.60729,0.407954,0.265002,-0.0184569,0.0142472,89.1373,4,22.2843,0,3,8.83063e-07,1
22,700.01,365.51,-19.8489,1.7141,20.0,58.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,0.9900505037623704,annealing_T=75_h=5,20260520-085312,previous_detection,7.0,2.6901,8.1969,8.1969,3.60729,0.407954,0.265002,-0.0184569,0.0142472,89.1373,4,22.2843,0,3,8.83063e-07,1
23,807.93,584.47,11.4637,1.23647,20.0,52.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.923354237857566,annealing_T=125_h=25,20260827-053720,phase_detection,1.0,1.2595,0.9504,1.2595,1.66653,0.016187,0.101787,11.0529,0.310521,58.6139,4,14.6535,0,3,5.9256e-08,1
23,807.93,584.47,39.8958,1.44011,20.0,53.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.923354237857566,annealing_T=125_h=25,20260827-053720,phase_detection,2.0,0.3914,0.152,0.3914,1.66653,0.016187,0.101787,11.0529,0.310521,58.6139,4,14.6535,0,3,5.9256e-08,1
23,807.93,584.47,64.6387,1.28782,20.0,54.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.923354237857566,annealing_T=125_h=25,20260827-053720,phase_detection,3.0,5.0435,4.05,5.0435,1.66653,0.016187,0.101787,11.0529,0.310521,58.6139,4,14.6535,0,3,5.9256e-08,1
23,807.93,584.47,106.734,1.51427,20.0,55.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.923354237857566,annealing_T=125_h=25,20260827-053720,phase_detection,4.0,7.1,2.556,7.1,1.66653,0.016187,0.101787,11.0529,0.310521,58.6139,4,14.6535,0,3,5.9256e-08,1
23,807.93,584.47,169.526,1.59121,20.0,56.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.923354237857566,annealing_T=125_h=25,20260827-053720,phase_detection,5.0,4.019,2.577,4.019,1.66653,0.016187,0.101787,11.0529,0.310521,58.6139,4,14.6535,0,3,5.9256e-08,1
23,807.93,584.47,280.658,1.90089,20.0,58.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.923354237857566,annealing_T=125_h=25,20260827-053720,phase_detection,7.0,12.583,18.042,18.042,1.66653,0.016187,0.101787,11.0529,0.310521,58.6139,4,14.6535,0,3,5.9256e-08,1
24,814.95,313.48,-7.16521,1.22953,20.0,52.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.3287979732040607,annealing_T=125_h=5,20260723-075232,previous_detection,1.0,5.01599,2.4498,5.01599,3.30685,0.438382,1.5912,-0.053199,0.0435287,81.4306,4,20.3576,0,3,5.34492e-07,1
24,814.95,313.48,-2.97158,1.19604,20.0,53.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.3287979732040607,annealing_T=125_h=5,20260723-075232,previous_detection,2.0,6.80194,3.142636,6.80194,3.30685,0.438382,1.5912,-0.053199,0.0435287,81.4306,4,20.3576,0,3,5.34492e-07,1
24,814.95,313.48,-4.95202,1.19888,20.0,54.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.3287979732040607,annealing_T=125_h=5,20260723-075232,previous_detection,3.0,3.34692,0.90623,3.34692,3.30685,0.438382,1.5912,-0.053199,0.0435287,81.4306,4,20.3576,0,3,5.34492e-07,1
24,814.95,313.48,-10.0014,1.376,20.0,55.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.3287979732040607,annealing_T=125_h=5,20260723-075232,previous_detection,4.0,4.264,1.27699,4.264,3.30685,0.438382,1.5912,-0.053199,0.0435287,81.4306,4,20.3576,0,3,5.34492e-07,1
24,814.95,313.48,-3.72253,1.45189,20.0,56.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.3287979732040607,annealing_T=125_h=5,20260723-075232,previous_detection,5.0,1.53687,0.71464,1.53687,3.30685,0.438382,1.5912,-0.053199,0.0435287,81.4306,4,20.3576,0,3,5.34492e-07,1
24,814.95,313.48,-35.3549,1.9793,20.0,58.3,annealing_T=125_h=25,absent,disappeared,20.0,1256.6370614359173,20260827-053720,2.3287979732040607,annealing_T=125_h=5,20260723-075232,previous_detection,7.0,11.6524,15.5614,15.5614,3.30685,0.438382,1.5912,-0.053199,0.0435287,81.4306,4,20.3576,0,3,5.34492e-07,1
25,868.08,1004.86,1.55656,1.07976,20.0,52.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.6967573120323376,annealing_T=125_h=25,20260827-053720,phase_detection,1.0,3.41119,1.10239,3.41119,1.68235,0.0493286,0.187257,3.40833,0.289142,28.5477,4,7.13692,0,3,2.20419e-08,1
25,868.08,1004.86,14.5097,1.12493,20.0,53.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.6967573120323376,annealing_T=125_h=25,20260827-053720,phase_detection,2.0,7.19864,1.1255,7.19864,1.68235,0.0493286,0.187257,3.40833,0.289142,28.5477,4,7.13692,0,3,2.20419e-08,1
25,868.08,1004.86,23.1854,1.27235,20.0,54.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.6967573120323376,annealing_T=125_h=25,20260827-053720,phase_detection,3.0,0.9417,0.994,0.994,1.68235,0.0493286,0.187257,3.40833,0.289142,28.5477,4,7.13692,0,3,2.20419e-08,1
25,868.08,1004.86,34.1409,1.35897,20.0,55.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.6967573120323376,annealing_T=125_h=25,20260827-053720,phase_detection,4.0,2.1278,1.2251,2.1278,1.68235,0.0493286,0.187257,3.40833,0.289142,28.5477,4,7.13692,0,3,2.20419e-08,1
25,868.08,1004.86,45.812,1.60444,20.0,56.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.6967573120323376,annealing_T=125_h=25,20260827-053720,phase_detection,5.0,1.3107,6.7096,6.7096,1.68235,0.0493286,0.187257,3.40833,0.289142,28.5477,4,7.13692,0,3,2.20419e-08,1
25,868.08,1004.86,93.1144,1.9006,20.0,58.3,annealing_T=125_h=25,present,present,20.0,1256.6370614359173,20260827-053720,2.6967573120323376,annealing_T=125_h=25,20260827-053720,phase_detection,7.0,3.2739,4.8364,4.8364,1.68235,0.0493286,0.187257,3.40833,0.289142,28.5477,4,7.13692,0,3,2.20419e-08,1
26,1006.42,121.5,-0.658468,1.08774,20.0,52.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.6824387061643835,annealing_T=100_h=25,20260625-095817,previous_detection,1.0,2.254008,1.421222,2.254008,2.32397,0.434491,2.82058,0.167181,0.132173,13.0639,4,3.26597,0,3,1.33449e-06,1
26,1006.42,121.5,1.29158,1.3176,20.0,53.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.6824387061643835,annealing_T=100_h=25,20260625-095817,previous_detection,2.0,1.45975,5.47127,5.47127,2.32397,0.434491,2.82058,0.167181,0.132173,13.0639,4,3.26597,0,3,1.33449e-06,1
26,1006.42,121.5,5.67031,1.2766,20.0,54.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.6824387061643835,annealing_T=100_h=25,20260625-095817,previous_detection,3.0,0.82838,1.45158,1.45158,2.32397,0.434491,2.82058,0.167181,0.132173,13.0639,4,3.26597,0,3,1.33449e-06,1
26,1006.42,121.5,1.40314,1.28754,20.0,55.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.6824387061643835,annealing_T=100_h=25,20260625-095817,previous_detection,4.0,4.42014,1.619688,4.42014,2.32397,0.434491,2.82058,0.167181,0.132173,13.0639,4,3.26597,0,3,1.33449e-06,1
26,1006.42,121.5,7.01005,1.34626,20.0,56.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.6824387061643835,annealing_T=100_h=25,20260625-095817,previous_detection,5.0,2.72736,3.76805,3.76805,2.32397,0.434491,2.82058,0.167181,0.132173,13.0639,4,3.26597,0,3,1.33449e-06,1
26,1006.42,121.5,15.8025,1.62571,20.0,58.3,annealing_T=125_h=25,absent,absent,20.0,1256.6370614359173,20260827-053720,1.6824387061643835,annealing_T=100_h=25,20260625-095817,previous_detection,7.0,1.1259,2.8891,2.8891,2.32397,0.434491,2.82058,0.167181,0.132173,13.0639,4,3.26597,0,3,1.33449e-06,1
